Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
3494,4119,84,2,398,469,1898,245,1,164,3251,
5781,2911,20,8,300,1022,7128,125,4577,56,8,
6182,2902,17,1,529,1544,346,212,6301,176,8,
7850,4,152,153,250,2139,1745,349,9482,91,2,
8427,1,441,13,155,2439,291,172,2992,42,3100,
8,1,236,42,5,2960,3197,274,213,4,1,
81,2,296,7,48,3318,9418,231,4450,22,5,
151,237,290,3,74,3909,1552,263,6302,34,6,
3429,4116,354,16,259,5065,6935,7,4671,173,2,
53,1,30,40,22,5592,9106,136,1640,1695,1,
1078,2910,1054,4024,137,5822,7727,308,1630,66,1,
1550,1327,1256,13,69,8953,2038,61,1725,55,4,
6021,4,759,22,389,8954,5781,205,414,1472,110,
5414,3,1094,154,75,8957,1399,67,3181,1711,865,
6709,1,930,14,62,9572,55,302,3309,32,1,
8266,1,146,12,26,9712,1037,489,4591,7,2,
3114,5,9,596,1180,308,858,140,2537,587,2909,
3871,4100,21,19,30,1700,5383,167,1631,59,1,
4790,2,37,3967,503,2859,2303,143,2183,860,2792,
4818,1718,168,8,349,3139,894,89,1480,171,7,
53,1535,3,9,42,3322,779,229,3946,19,2,
833,4,1361,4012,416,3675,6690,1061,2961,130,2,
921,1,4,4620,326,4893,6869,371,907,109,373,
1327,1,92,4005,32,5142,2344,2,1,6,4180,
2538,5,306,56,188,5522,2171,855,3031,978,1,
5837,9,515,1,303,6203,1367,837,230,1073,817,
7523,229,93,4,560,6504,2217,128,1847,168,4,
138,231,4,1871,104,8959,6292,286,1819,264,2,
2325,232,36,7112,336,8960,1217,604,846,90,7,
3769,7,515,1,137,8961,7202,393,979,399,4,
5158,6,783,1873,136,8963,390,877,810,83,2562,
6187,5,4,2,524,9828,2679,623,7674,491,734,
4440,4,458,70,441,521,2523,65,7708,96,3,
3520,3,464,6,358,667,3226,110,6302,155,95,
4046,2,232,2,127,1022,3640,294,1818,27,3,
5210,1,11,304,87,1785,4574,161,67,74,1,
6961,1,434,1870,101,3150,910,204,840,29,100,
143,4109,54,302,69,3186,2457,11,39,30,5,
3421,2924,118,2,264,4446,5902,267,1009,177,3,
4680,1538,88,1941,336,5090,8815,234,5889,202,5,
63,1537,76,172,34,5702,9816,47,7336,13,2,
127,1536,250,1,64,5703,6492,321,2660,535,209,
2794,1533,84,5,18,7400,7604,200,6732,20,3,
3129,4,254,2,150,8468,1793,287,5682,224,8,
640,3,9,1873,517,8958,2652,212,1,180,7,
3256,1713,6,1,336,9809,908,692,1575,127,10,
4295,1714,825,7,404,9810,817,211,8797,30,3503,
5674,1715,1658,1879,399,9811,3616,371,5492,26,439,
6940,4095,1653,3,68,935,1702,690,7741,21,441,
6977,1333,226,4,103,1416,4109,88,6691,31,278,
16,8,142,1875,6315,2143,3250,7,1008,3,1386,
34,7,318,72,18,2313,5202,365,34,5,1,
240,5,7,252,790,3204,1846,20,313,104,3594,
4954,4,22,34,1289,3232,3839,162,4469,61,2844,
4978,3,15,256,1255,4956,5213,163,1075,55,3588,
8454,2,343,8,132,5036,5905,299,1372,71,3,
8578,1,5,7,6395,5707,18,112,4552,142,1396,
8688,3,335,23,281,8911,326,325,3027,197,5,
284,4,209,4,5019,8917,961,269,5856,61,2176,
1945,5,731,5,561,8918,6186,144,6148,186,256,
5818,1533,20,68,436,8919,10188,680,556,50,10,
7916,1514,14,1882,189,9312,1914,175,2249,71,1493,
1819,1349,113,1875,195,9313,7725,602,1199,115,6772,
3030,1,763,15,1710,9314,5579,311,1655,77,1543,
3034,6,103,4,89,1415,6866,109,4484,80,1086,
3433,2,1269,1,309,1759,7147,358,292,174,6739,
7047,2,369,6,113,1819,6904,311,5089,44,3,
212,3,1123,229,124,2237,1576,783,1566,49,3,
564,4,89,170,391,2312,5418,588,5633,188,10,
1622,5,561,168,137,3180,1562,505,4577,91,6,
7206,8,218,233,222,3720,5884,557,1,114,10,
7891,3120,899,1,141,4953,1629,706,1509,61,1,
9,3122,234,8,8,5071,2691,45,4084,2,1,
88,3126,10,175,64,5530,990,48,1484,20,3272,
3497,1511,15,2471,389,5706,7637,238,2,165,3266,
4038,1353,95,234,119,6293,1992,224,223,29,2,
5995,1351,32,232,654,9311,3670,121,1571,207,6,
6571,1339,364,58,188,9312,6874,371,1485,69,3269,
7933,1337,24,209,200,9813,910,95,4552,75,3268,
281,1336,4,3,110,9814,8641,186,3047,62,2288,
644,1335,911,60,348,735,6850,170,2827,201,2299,
1170,1332,643,1,103,1022,7876,532,222,48,1,
3173,3,238,1,117,1142,2214,232,1570,112,1367,
15,2,421,2,5,1818,2081,1020,3058,3,2145,
1978,1,1683,2,369,2311,135,611,1343,181,6,
2202,4084,18,2705,277,3960,9629,707,221,128,5,
867,1338,124,2703,197,5148,3967,61,1569,123,3,
2552,1336,545,4,93,5705,1865,345,3431,23,2,
3434,1333,115,50,240,5706,5810,210,2229,171,5,
4851,1332,546,2218,221,6292,4275,497,927,160,4385,
4885,12,1083,2,201,7414,1616,945,2379,153,4,
7586,4,700,2211,248,7415,7056,630,5260,161,2667,
7810,3,468,3,163,7416,2362,674,2091,103,2,
8137,3115,12,1977,25,9812,3026,88,5252,19,3,
3575,3118,948,7,179,9934,7240,615,2390,142,14,
4564,3124,37,73,209,9935,5356,449,1486,89,9,
5014,220,1156,45,155,1414,1725,84,2783,119,9,
7467,1,1073,23,303,1657,510,622,3641,187,21,
203,1,434,2,138,1818,6729,450,1447,45,3,
2566,2,229,112,175,2163,4384,260,3301,30,939,
3648,3,559,171,253,2311,5977,173,2978,111,5,
4446,1336,269,2,291,2612,2062,282,2389,51,6,
154,1476,1314,5,80,2837,4351,976,1009,1362,2,
3528,1471,1322,11,218,4288,620,377,165,143,2,
5230,2,961,9,7960,4313,241,594,1008,60,413,
7277,1472,898,1,269,5675,4502,586,1,112,3,
61,1467,689,30,5462,5706,2116,13,3860,1357,3165,
4498,5,917,8,280,8367,3634,622,2286,72,2,
5821,4,324,38,263,8511,2000,534,6865,53,1,
6187,3,167,1,2925,8942,2149,187,1007,171,561,
7513,1,319,10,387,9500,1378,220,3978,1177,2,
7682,3,317,84,303,9501,4956,686,7867,140,8520,
5226,3112,181,2,76,555,3203,135,2878,68,1922,
5231,3114,2,4,69,1644,151,142,1010,66,1,
5507,3117,3,6,160,1819,6500,97,2,4,1927,
6049,3118,112,1,627,2311,8171,92,1232,199,1912,
6338,1542,231,31,361,2564,3327,99,4301,131,2569,
88,1524,2,89,64,3213,605,41,6858,21,450,
3864,6,6,81,57,3885,255,233,4300,63,2688,
5733,5,363,33,265,4323,1093,183,4436,39,454,
5817,3,360,8,285,8407,4743,119,1009,54,2,
5986,219,266,345,662,8408,4183,166,1156,209,7,
217,1474,12,1,168,8409,3393,79,1278,49,3,
1245,1405,150,47,84,8549,2241,468,5857,12,2470,
3186,1341,248,7,265,8750,1222,434,4611,119,6,
7884,1340,768,83,207,8751,3118,526,4342,74,1,
8091,5,249,14,75,8752,8792,723,928,30,2,
23,2,6,39,16,9042,2502,159,6866,6,45,
27,3,532,27,17,690,3478,617,5311,9,1,
59,3116,39,71,36,1022,6229,164,5269,15,2,
451,1482,71,85,8164,1415,454,103,7868,130,916,
590,1480,37,13,7519,2210,5822,45,813,182,923,
768,1477,387,38,440,2312,2505,466,4747,132,10,
4988,1475,720,172,263,3286,4346,198,4665,87,5,
7736,1412,381,38,331,4409,1518,635,1574,80,3,
7808,1410,69,8,253,5069,4116,130,3005,73,5691,
7939,1406,388,29,175,6290,33,368,2853,52,1,
69,6,533,40,14,6912,738,305,118,878,2,
2273,4,254,12,156,6913,2676,613,2298,1010,9,
5338,1,10,397,10,6914,2334,154,2171,15,4,
8390,1,474,54,6216,6951,7072,169,4007,35,7575,
8436,1478,468,37,6184,7410,2569,159,1263,67,259,
8544,1476,38,13,76,9443,5052,149,3413,126,9,
8562,1342,147,18,80,9449,796,105,3048,139,10,
8673,1,506,46,6033,713,5634,328,4579,195,264,
2963,3114,598,9,82,1415,1485,544,1279,53,1687,
5456,1343,648,8,137,2392,4615,1231,3333,22,4,
6274,1523,615,2,431,2778,2256,623,1692,140,2,
7262,1521,555,82,231,2862,6511,1583,3064,83,1685,
2206,1518,775,1,224,3393,1051,114,311,132,14,
7457,1494,8,7,308,3410,145,426,1691,193,22,
7605,1493,1545,25,241,3885,6570,678,1839,158,1393,
67,1492,807,503,38,4609,7226,896,1521,16,3895,
133,1409,802,46,1733,5154,2956,991,1002,32,3406,
154,4,317,36,76,6128,877,733,1515,295,1,
1504,1494,277,26,64,7272,3320,130,6053,52,4,
1740,1493,810,303,157,7284,1099,404,1461,120,5,
4061,1491,501,11,102,7377,771,310,2971,12,3,
33,1489,1059,83,2999,7385,7105,1123,6860,6,1236,
254,1486,146,75,3139,9260,6245,49,4302,5063,163,
3386,1410,152,27,2681,338,5407,578,4438,5302,156,
3520,5,30,8,2763,1350,860,745,2558,130,159,
3682,4,971,56,113,1818,1698,1699,2422,94,1,
4064,3,67,72,77,2338,6276,601,7055,13,1,
4109,2,556,3,95,3886,1202,22,1987,8,2,
61,1,28,1,26,3892,4296,52,574,20,1,
2187,1494,439,10,282,4483,4883,313,2158,131,2150,
2260,3,577,2,238,5063,2558,164,573,226,4056,
3415,2,1332,87,299,5075,7088,429,10841,172,3,
186,2905,650,3,95,5505,7378,640,5848,46,129,
3133,1487,16,2,134,7439,247,219,1986,100,3,
5686,1484,165,8,230,7440,2595,186,7805,34,2,
7451,1483,441,569,416,7447,5880,229,8880,202,104,
7597,4,27,4,344,7448,3094,220,1413,164,109,
7741,1,792,7,263,7451,3681,631,171,123,3,
8527,1,533,28,148,9940,664,824,618,57,160,
89,2,254,84,4430,570,5886,344,8854,24,340,
91,3,189,7,45,737,1192,260,3991,1010,3806,
124,4,77,6,3307,1105,6176,23,3861,1003,4503,
1396,5,73,81,3263,1680,722,272,8705,1012,4506,
5069,6,234,1,135,1906,1449,182,1,106,2,
6638,1,226,1,3183,2169,1738,155,1,1073,4500,
8041,1344,28,2,92,2980,3082,86,5274,49,2,
1078,6,408,71,192,3742,767,529,8190,55,2,
1890,1,581,10,600,3895,4068,591,3619,4684,1096,
3766,4,166,3,128,4899,4543,1,1412,88,3,
6792,2915,573,14,28,5707,1976,592,3812,4535,3,
7224,2174,319,89,345,7575,4530,182,10268,90,6,
7771,1,171,3264,286,9923,1491,298,9148,114,6,
496,2,8,1,290,9924,4820,385,5275,131,5,
4137,5,1116,72,171,9925,971,201,8191,3,3,
6097,8,676,333,350,9926,4209,880,8165,164,11,
6204,1343,87,3177,290,1022,7045,731,1400,143,2219,
7749,4,764,335,206,1052,9198,1473,3229,104,1477,
62,3,1161,3175,26,1365,3039,914,1120,17,488,
79,2,1154,23,38,1817,814,792,639,19,487,
5153,1,502,337,98,2311,843,386,5281,77,1,
5327,1,405,325,13,2727,1756,444,3654,41,1,
5359,2,1042,91,33,3886,7078,471,4863,36,2,
100,139,250,90,69,3888,290,323,4993,22,2,
185,2911,404,468,126,5014,9070,723,7028,38,2016,
732,143,311,3,505,5069,6608,1050,149,160,6022,
3335,2908,524,418,596,5451,7957,665,5619,208,13,
3593,4,518,62,309,6289,806,472,1900,129,7,
11,3,3,73,4,6926,7073,178,5224,3,1324,
1639,2,585,73,5743,6939,3849,734,2916,76,1301,
4181,1,506,378,139,6940,9360,964,2035,7,7,
5539,2,744,12,125,9725,7150,396,1655,1,6,
5829,3,373,17,224,1020,7363,921,231,58,9,
180,4,188,5,94,2310,7625,432,3862,41,4,
1110,1,25,2,143,2311,8062,366,1790,57,1,
3596,1,624,4,215,3318,3115,420,2800,143,6,
3630,3,1,204,3469,3320,2619,265,5652,137,2903,
4562,432,875,1,2898,3817,1829,205,985,90,476,
858,438,172,623,273,3885,1339,48,984,139,5,
5126,2910,209,5,116,4441,2520,142,7286,101,1,
6653,5,203,4,4318,5748,6495,282,4079,47,3505,
71,2,2,7,2407,6288,900,39,10262,23,1392,
4978,137,1667,4,2766,6938,5736,312,1200,143,1394,
5074,2919,1664,210,132,6953,3491,438,1049,111,5,
5732,3,107,202,2200,7399,10681,430,3862,54,1346,
6867,5,1661,1,2426,7403,9891,969,805,13,1391,
7337,2,1657,189,411,9556,1171,443,7762,233,10,
4291,4,663,198,230,9563,3620,606,2144,33,4,
6281,1,618,6,315,611,1567,971,2289,153,3270,
7036,2,662,8,110,1415,137,337,6972,48,5,
2779,4,1166,3,22,1474,4944,527,1815,24,12,
4564,6,1045,627,354,1554,4454,274,1816,88,21,
5281,11,645,9,13,2775,5635,732,4486,1396,3,
6304,133,919,5,238,2963,4679,431,7349,126,6,
8001,1,11,11,110,3444,2215,63,7462,54,1,
8436,3,1024,625,129,3957,3892,730,7838,38,18,
206,4,325,607,808,4132,1062,385,4236,99,3593,
791,5,539,1,1384,5069,1464,530,1201,311,3586,
3087,1,60,827,130,6261,1280,251,4668,217,1278,
4944,3,303,209,1273,7134,99,528,1634,60,3587,
8408,2,145,4,100,7328,7061,93,1718,57,1,
8420,1,25,208,114,7329,9114,66,1573,66,2,
8575,2,230,14,677,10004,5394,531,2805,155,3599,
1117,1,79,764,186,10005,7667,232,1468,57,1,
1199,131,1336,1,129,335,10379,171,4703,35,1,
1522,2630,1334,3,98,343,7328,435,4042,44,5,
6501,4,80,6,238,1674,691,155,6301,86,3,
2805,2,175,8,15,2334,9623,264,9164,29,283,
2874,10,42,5,21,2726,8324,281,3094,43,1,
6491,5,2,8,158,3315,2729,25,9277,90,3,
6818,3,178,618,9,3355,1181,226,6302,1,4063,
8281,1,27,63,32,3886,6387,108,6136,9,286,
9,441,60,2,1037,4252,562,98,9654,3,1868,
1418,5,1417,20,26,5067,3392,501,6052,20,1,
4183,3,1415,14,1221,6283,10314,591,2863,8,1144,
4639,16,1433,1,454,6944,9015,247,3207,209,11,
5813,2920,1237,195,254,7391,5295,606,1171,48,4,
6971,4,25,601,1131,7396,2417,48,463,31,1870,
4,3,538,555,1,7399,7568,458,166,3,46,
51,2,5,2,31,9861,3420,321,2976,386,1,
745,1,393,599,456,333,6471,307,3969,138,35,
4900,3,329,616,353,1821,1743,592,3352,123,4949,
7785,433,75,598,269,1850,4573,289,250,79,5736,
3599,437,515,194,191,2785,3720,787,4378,137,5,
4170,438,509,602,135,4443,6598,786,3670,4,1331,
4477,439,792,2,225,4447,1704,770,4683,67,8,
8068,5,285,3,77,4477,5595,355,6183,44,1,
121,2,180,39,52,5713,1489,373,606,26,2,
404,4,127,37,184,5718,1861,159,1412,94,1297,
5175,126,184,2,82,8395,1956,367,605,72,1,
5416,7,381,1,78,8997,1127,207,378,28,4,
5771,6,320,1,227,8999,304,174,1,53,6,
7820,5,271,35,210,9000,2664,335,2597,89,2,
463,4,5,2,283,9001,6648,43,8281,227,3,
3653,3,13,15,155,9820,6866,40,8280,54,4,
4536,2,121,5,316,9821,2244,117,2422,192,1118,
7435,380,17,2,339,1021,3350,9,806,90,9,
8199,3712,154,1,8,2119,5035,103,705,7,1,
32,1,571,4,19,2163,1175,453,1991,6,1,
741,125,145,1,457,2311,1158,151,47,141,11,
4957,2,799,2,285,3888,5119,137,8659,97,7,
4961,1,188,667,280,3889,3620,419,8620,96,6,
7709,122,151,54,348,5074,5377,18,7674,89,4,
7912,124,144,44,192,5448,755,249,1816,61,2,
5,3,565,1,3,5701,8385,1003,1511,1,574,
99,2,785,36,38,5713,2165,818,1413,25,115,
1025,5356,1084,8305,159,6129,9979,444,2303,1761,2,
4241,4,790,8301,175,8392,602,629,1385,20,5,
5968,3,789,8314,411,9748,4751,341,5396,223,109,
43,1,9,665,22,9749,270,65,7814,12,588,
165,1,279,42,81,9902,4105,2,1010,36,3,
1095,5,492,47,156,9920,6079,64,2286,62,2,
2573,2,8,1,136,348,829,215,983,23,590,
3919,3,494,32,8,902,2649,28,1038,57,2,
1945,5354,9,37,354,1374,4620,30,1992,203,11,
2862,6,32,33,13,2311,8673,8,619,40,5,
3040,5,31,26,88,4409,3447,9,2978,84,6,
7459,4,10,4,324,4505,8604,20,7676,194,10,
2485,2,303,2,230,5075,7244,1084,3011,959,1,
5804,120,1297,30,783,5674,9056,508,1636,45,1864,
6962,11,85,13,94,6164,8822,146,7675,28,2,
7470,3,96,2,602,8406,1431,357,377,187,6,
30,3,341,32,1017,8959,7844,14,1602,1000,2929,
1886,4,1364,3,673,8960,7775,910,8659,210,7841,
1888,5,1360,3,671,8980,6415,219,3994,1218,6,
3101,2318,1339,1,134,9870,6344,365,8282,94,7849,
3469,5351,8,122,400,9871,6868,539,9217,167,3,
7207,2319,3,6,195,9873,1940,528,2423,87,3018,
94,5,220,11,35,1021,3914,185,3699,24,689,
132,4,1,6,48,1451,1360,1,4665,4727,1,
3986,2,1906,26,3430,1762,452,155,6040,34,3751,
4236,1,225,123,172,2688,524,374,935,19,579,
4359,1,900,19,206,2718,1574,773,198,4717,6,
8255,2,1890,62,20,3293,1587,495,197,4,3,
11,5351,127,22,9,3331,768,750,1349,6,2,
5014,2325,604,23,149,4385,4029,232,194,133,4,
6506,2324,13,17,123,5075,218,196,1,7465,2,
396,2323,267,58,365,5713,938,309,185,99,3,
3499,2320,34,7,356,6257,4404,97,5859,148,4,
4457,3,417,12,427,7632,2430,315,4583,60,5,
407,6,916,10,204,7633,4622,485,5858,90,1,
3362,2326,995,5,381,7639,1974,66,1276,204,4,
3584,1,873,3,233,7676,8666,708,3097,147,3,
73,1,346,1,41,9422,8435,121,806,18,1,
126,2,557,331,2932,635,9066,120,1741,34,2034,
217,3,1070,7,139,636,785,1231,1740,58,1398,
221,5,1205,2,140,993,8802,1172,3096,5069,1399,
3487,26,1089,535,236,2750,151,378,9199,136,1395,
3649,27,88,515,3112,3317,512,576,7603,100,1235,
4257,28,644,2,263,3329,2841,869,1668,28,2,
5029,26,5,30,152,5074,4837,602,168,98,2,
39,28,454,1,13,5120,9351,46,2290,11,1,
103,2,518,3353,41,5713,2956,589,949,1687,2,
1940,3,6,3347,332,6872,3282,285,1471,197,5,
7451,1,1215,517,302,6874,2609,1791,6728,192,4,
94,1,863,3346,35,6875,3552,854,6727,26,2,
3304,22,402,4,354,6876,241,583,3863,548,13,
5520,27,554,3336,118,7628,1533,342,5301,3,4,
6411,23,10,51,194,7632,1703,693,3862,458,1,
7129,371,409,12,122,8641,2443,199,4153,69,11,
668,4,175,4,1427,854,7881,118,1357,183,824,
6279,3,24,5,408,1875,136,380,1,155,5,
7697,2,612,518,372,2782,6742,270,4438,143,3,
694,1,107,15,274,3317,7411,512,43,173,10,
4668,1,184,5,319,3700,9110,3,1573,206,11,
4821,2,186,17,235,3701,2567,416,3026,171,8,
7112,3,258,61,109,4482,5318,1144,2984,62,3,
7664,4,1134,1,217,5424,5825,117,1429,142,5,
67,5,282,54,33,5449,15,252,591,19,1681,
3069,6,278,330,119,6853,631,286,935,778,1480,
3991,7,298,3,58,6855,367,137,2290,36,3762,
5692,2332,292,30,279,6856,8865,136,7873,29,3775,
6535,5,41,514,143,8931,7923,197,6797,533,1,
8490,3,171,53,168,8932,742,134,2146,675,5,
4727,360,313,1,283,8933,5594,404,862,189,12,
7110,3706,872,58,108,8935,7546,547,3617,61,816,
7312,3707,305,7,374,1019,1552,400,720,223,13,
4665,5,1,10,321,1020,9246,37,1574,208,12,
6470,1,2,514,147,1855,4530,159,6416,95,4,
7661,17,1319,22,219,2782,2703,83,3027,144,6,
2731,22,8,66,52,3346,5454,153,2985,7,1,
2847,86,112,33,7,4318,9232,34,5583,90,2,
3066,88,330,4,116,4913,5961,240,1428,211,6,
4516,1,119,61,305,5026,7913,143,1327,188,8,
8498,1,77,504,177,5075,4716,72,4842,116,5,
8562,3,15,12,216,5656,6543,112,1453,155,7,
207,4,83,23,188,5754,14,22,4009,89,1052,
7257,2244,45,8,383,7343,9219,200,1119,169,11,
8471,2245,122,47,224,7344,1462,77,1,79,5,
8477,1,492,495,228,7781,9033,320,1439,83,6,
8564,2,487,90,299,8990,2415,363,2252,119,10,
177,1,372,83,151,8991,9607,368,5727,321,1,
758,361,4,28,429,1012,1319,301,4256,110,192,
762,365,158,89,425,1323,10169,223,8133,109,6,
2642,3700,589,231,112,1415,5660,592,480,6,784,
4915,3707,394,18,314,2744,3596,225,2888,480,5,
8470,3709,10,22,221,2745,7340,17,120,78,4,
16,3,4,174,9,3316,844,71,2437,9,1,
449,2,226,1,272,3794,2523,25,1,109,4,
3987,74,235,117,54,4442,425,49,8678,40,2,
5639,78,232,12,260,4443,858,92,923,23,5,
6450,2238,272,162,180,5027,2390,62,5397,97,12,
3824,4,21,175,61,5659,1745,195,2290,77,1,
4022,1,171,100,85,5713,2144,62,5332,34,526,
4612,4,92,11,375,8383,3381,184,924,215,8,
5043,8,6,165,152,8384,804,152,7896,113,539,
7579,77,215,174,268,8421,778,143,2291,164,543,
8085,5,38,180,73,8462,1899,196,7745,40,3913,
3221,2236,73,6,166,330,2677,43,5454,222,9,
5911,3703,67,2,105,1012,2056,118,3408,85,8,
7406,1,166,3,149,1359,5482,29,385,202,8,
67,2225,378,2,23,1818,1877,19,707,20,4,
110,3702,292,4,37,2252,4829,439,1062,2043,619,
2343,4,262,2,83,3316,3230,336,6305,67,6,
3904,3,278,1,1,4447,876,248,4668,2128,5,
4741,2,21,8,123,5714,4605,251,6087,158,17,
6165,1,313,4,118,6256,911,70,2907,2241,16,
7535,1,204,138,119,6922,3994,344,6316,145,15,
2477,2,242,4,245,6923,2072,81,1636,47,1020,
3335,3,249,1,564,6924,2354,553,1637,201,7815,
5645,69,7,7,210,6941,2428,477,85,23,7,
79,5,43,2,27,7596,4141,63,3398,17,1950,
108,1,5,190,35,9541,7553,64,2060,24,1951,
885,3,5,117,91,9544,2759,149,2237,115,1947,
3218,4,250,110,169,1021,354,110,4392,224,10,
5990,5,226,136,167,2785,764,113,11,213,1943,
6163,2350,16,5,120,3316,4426,305,1,174,2554,
7223,2348,255,281,83,3317,7480,210,3457,102,9061,
7403,9,11,286,152,3770,9615,38,2673,204,9,
70,6,6,210,26,4226,42,32,4239,12,1,
3348,4,58,2,307,4789,6213,224,1762,195,7,
3686,2,127,82,142,5599,10298,100,3063,111,3989,
3819,5,85,9,65,5714,5481,202,1419,82,2,
5444,3,88,215,118,6235,4384,158,4240,20,3913,
4268,2,1373,3,382,7518,1787,431,1761,29,6,
7108,1,1362,139,255,7555,4237,564,2120,71,8,
7939,2,1358,644,167,8605,7443,741,5894,63,1,
16,15,5,8302,9,9394,1153,80,3111,5,2,
674,66,8,8298,317,9399,2575,167,3209,1514,12,
2768,71,232,3,25,9890,313,997,1409,20,1286,
3936,3615,958,2,29,307,1370,457,1408,49,7,
4437,1,228,1,5182,747,9160,609,1,1285,3163,
6845,2,247,173,12,1354,9511,599,2,1339,12,
2751,3,1362,43,32,1820,2501,231,3699,19,154,
6509,4,1345,200,147,2446,8602,759,10223,86,157,
7275,1,1331,118,185,2766,9622,200,9284,101,4,
7902,9,1324,178,142,3046,2414,597,6908,87,1,
178,5,231,3,150,3318,3437,18,6907,41,2,
4929,2352,759,4,299,4447,9473,34,1410,102,7,
6181,21,380,170,471,4597,9824,195,1411,154,11,
7677,1,420,197,367,5582,8915,471,8814,95,5,
3548,27,76,115,254,6282,9935,260,7875,491,44,
6222,23,3,175,345,6836,2727,346,5499,167,52,
6298,5,798,552,300,6843,1618,722,7861,148,40,
6369,3,936,8,255,9673,8324,622,151,124,28,
6580,2,125,1,120,9674,7790,803,1409,61,1,
6662,1,61,41,84,307,1131,419,2291,42,14,
287,2,50,202,188,1415,7232,108,8815,59,2282,
1061,3,56,11,154,1672,6012,107,882,274,1,
1333,4,1,44,26,2585,8110,19,3790,7,2,
2210,8,47,1,252,3838,2067,71,5499,125,3,
4675,7,88,256,334,4447,2623,101,6683,143,13,
6329,6,103,2,220,4836,9440,57,1306,216,1203,
3071,4,998,201,1151,5715,558,351,10224,1094,4920,
4543,3,1074,119,266,6165,462,196,9285,76,9,
8217,2,1064,2,7,7287,5723,783,6908,6,4,
3128,1,82,216,136,7512,7010,65,3701,244,4,
3387,1,111,223,505,7513,6261,109,124,191,6,
4962,2,197,10,310,7769,5365,70,8191,151,4,
5606,1486,192,27,3373,7774,909,56,10225,15,2679,
8090,3,36,5,95,9011,7097,3,6910,366,1,
1062,3657,762,7,194,9012,749,535,3825,59,1,
1250,3659,1319,226,77,659,1645,501,4490,9,4,
2139,1,232,95,448,660,2675,588,1500,144,3858,
8130,1578,459,243,44,1266,6101,693,6524,16,5,
433,1574,230,11,263,1500,4791,96,3346,100,3,
2249,6,157,5,241,2163,762,144,192,111,7564,
3971,4,239,85,45,2786,6979,120,1499,49,1,
5244,3,21,82,37,3892,1020,17,939,69,7567,
7064,2,18,22,4438,4447,6188,13,3315,52,8649,
7617,2,22,237,264,5262,6522,79,8169,154,7560,
60,1568,6,149,20,5715,6701,3,4295,9,325,
3116,1490,153,238,55,6170,6863,108,6716,100,4,
3207,1489,151,158,173,7509,878,51,5025,229,9047,
7566,1488,338,203,118,7534,5165,174,3316,172,8,
67,1485,44,54,22,9614,4609,53,2132,362,3190,
150,4,36,20,62,9616,6505,17,9890,374,4044,
2199,1,549,60,264,9617,7208,216,2376,206,4057,
3277,14,1309,437,367,658,8317,324,14,212,3205,
3354,13,1304,110,325,1365,9259,481,6963,192,4,
3770,10,1301,67,86,2307,7721,326,3356,250,4049,
186,8,4,111,168,2786,10287,122,7962,83,252,
4616,6,460,121,586,3780,6185,409,2377,157,7,
5119,1582,468,62,147,5007,7525,472,8951,57,1,
8312,1581,415,30,83,5077,4636,210,1390,27,6212,
8356,1577,13,377,119,6241,1109,99,2362,47,4,
8365,16,9,2,122,7507,317,208,6575,50,248,
8456,14,405,257,208,7508,556,420,1184,77,806,
8593,7,429,356,326,7509,3689,533,3094,137,6,
5435,5,133,165,106,7525,6450,24,1415,21,644,
6110,3,98,357,574,7536,1084,267,4159,198,7,
6266,1,95,2,415,7539,3663,172,2218,148,2,
6688,55,93,51,107,7543,5600,52,1367,36,2,
6991,17,93,5,98,7731,2681,345,5585,35,3900,
7090,2,78,55,138,305,1240,54,5509,57,3896,
211,1,425,56,52,1413,5730,154,4410,42,6,
1767,8,272,3,99,1818,7986,393,1627,83,10,
2204,5,279,361,170,2191,44,308,1275,132,11,
5269,4,543,2,4,2307,1571,151,698,863,2,
66,3,5,1,1771,2833,2605,95,1065,16,489,
1673,3650,3,5,119,3318,477,492,1,104,3900,
4709,1584,5,351,374,5100,1008,763,8679,170,7,
4986,6,745,3,212,5566,1546,472,619,110,4,
7346,5,743,6,2148,7279,2849,831,4668,193,482,
2530,4,1,5,158,7287,3733,150,1819,35,2,
3712,3,152,12,129,7295,1754,264,7566,115,5,
3876,2,503,4,14,7297,2145,93,8546,69,586,
17,1,7,363,12,7303,1222,122,8679,2,1,
3920,1,963,11,20,7304,2372,377,4669,54,5,
5265,2,756,50,13,7329,3921,470,76,58,489,
5297,3,119,51,7,1020,3049,443,1175,53,490,
5979,1585,18,2,413,1730,5305,761,3958,204,1296,
7784,1,938,354,186,2140,2554,1005,8060,99,7,
694,2,388,168,487,2208,1676,628,2582,248,34,
751,3,660,17,439,3670,691,536,1,109,980,
2616,4,700,35,134,3761,630,683,6086,13,2,
4849,5,324,357,384,3892,1841,271,4011,263,4948,
4878,6,358,356,351,4332,2725,691,6860,113,6,
4899,7,90,374,326,9031,1150,311,4010,288,5,
5967,1489,431,1,7457,9032,5878,564,605,193,55,
3256,8,36,6,359,9033,3150,15,1538,218,5,
4384,7,4,1,271,9035,783,56,813,44,2,
6567,1,40,8,135,9059,1322,13,3773,412,1,
4715,2,6,2,314,9060,6169,168,812,196,9,
7523,1587,14,2434,297,9082,1031,233,1410,171,7,
