Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict,DegSort,Metis,Grappolo-RCM,ND
4343,60,2959,3,739,3720,8314,2037,2508,1394,7350,
6005,61,408,4961,3049,3743,6187,1261,1105,6125,2511,
6200,62,3425,1626,840,3761,969,2200,4916,3147,7094,
6238,64,2634,4492,5540,3767,36,1618,1106,2453,4279,
6265,65,2012,3957,5581,3788,5366,1617,373,2426,1693,
6667,68,1410,3648,8225,3802,795,1802,1936,2953,4969,
7648,70,3929,11,7668,3817,2262,883,5674,246,422,
8336,71,3541,1,9839,3823,6711,1823,5675,176,154,
9436,73,3923,1571,9183,3873,2305,970,1020,151,2196,
5,75,1318,2,7,3886,5711,2622,1292,5,5,
52,92,3972,1,71,3902,4959,2705,2144,40,52,
89,93,4129,282,117,4031,6127,2749,771,54,89,
93,94,4539,4390,121,4125,999,2228,2223,56,93,
97,122,1940,4424,125,4260,1625,2462,2137,58,97,
98,163,1243,9262,126,4295,2695,35,1970,59,98,
104,164,1302,1,133,4345,4766,36,272,61,104,
110,166,1297,45,144,4391,120,34,1593,63,110,
257,172,13,8749,309,4392,1667,193,2003,128,7680,
306,184,4736,3573,367,4454,5637,2612,3175,154,7623,
393,221,3995,4261,481,4520,4262,2803,3085,3597,7505,
606,222,1602,6055,2703,4528,4703,3354,2844,4788,2295,
1267,224,1385,140,1034,4529,276,2988,3097,2648,6970,
2461,225,3841,26,864,4554,4346,6215,679,191,7053,
2884,226,1133,3,2362,4576,1974,220,2692,86,6190,
3840,227,2117,202,94,4583,6034,3607,660,910,7753,
5441,228,1862,2861,2294,4591,5711,3076,888,5275,2707,
6283,229,3466,10,5606,4595,7879,4771,616,1796,3026,
8858,230,1220,24,7984,4610,7425,745,1152,439,647,
9917,231,1624,905,702,4823,5871,556,273,215,7187,
16,232,4894,102,20,4835,4291,2815,939,17,16,
92,266,647,2931,120,4858,2559,582,1959,55,92,
97,285,3943,215,125,4913,1513,2845,3504,58,97,
103,290,3884,2949,132,4935,1594,2846,165,60,103,
109,300,3889,3206,143,5095,8163,2844,574,62,109,
117,315,883,4596,154,5097,1062,275,940,681,117,
153,332,1338,1,191,5098,5648,319,5835,1286,142,
217,336,5193,22,266,5190,681,2554,3505,94,191,
269,337,3406,3034,320,5325,2272,709,3132,138,7664,
1307,338,2573,55,1077,5327,3980,644,3384,2610,2906,
1474,339,554,27,4014,5340,9399,3840,3844,3263,3593,
3002,340,4940,5550,2487,5370,6632,1974,2686,5205,2295,
3382,341,4994,2582,736,5372,8487,1961,1299,4775,7187,
3942,342,3655,5596,8199,5381,6112,1347,15,1466,5033,
4155,343,154,1,577,5390,2346,897,1298,1463,7446,
5151,344,824,95,2047,5391,300,3889,127,5010,6346,
7473,345,6082,259,799,5414,5789,689,626,1170,7123,
9483,346,5225,226,447,5415,1391,1915,492,162,7423,
10,578,1321,49,12,5440,8190,2601,614,10,10,
33,579,3186,3467,45,5441,2394,2764,667,33,33,
57,583,301,5504,77,5488,3214,2786,159,638,57,
64,585,18,2297,86,5517,6698,21,910,645,64,
91,588,3511,272,118,5552,480,2224,5810,54,91,
92,591,2828,2372,119,5553,6976,2214,2055,667,92,
96,604,215,226,123,5587,7086,39,911,57,96,
102,611,274,59,130,5590,6609,40,503,59,102,
108,612,269,6620,141,5680,8051,38,4177,61,108,
178,613,364,1,218,5723,1437,3566,2056,705,163,
226,614,251,3214,273,5765,455,219,1241,97,197,
314,615,262,1706,377,5769,2002,33,2057,154,7612,
1313,616,1157,3,1082,5815,4875,523,499,2604,2123,
2047,630,2646,1038,4906,5818,2195,4916,3369,572,4019,
3165,631,968,230,4699,5864,358,5260,5054,5799,1782,
5191,634,3436,299,3568,5867,915,2985,3370,279,3834,
5848,856,993,201,2832,5875,386,4057,6495,2288,5905,
8278,916,1837,858,7215,5959,7657,1757,6500,2319,1342,
8333,1363,1518,3228,9835,6003,3979,761,403,173,157,
74,1366,3784,2806,96,6007,7150,2662,384,656,74,
90,1546,259,3476,116,6018,5739,439,202,53,90,
91,2540,424,2785,117,6029,6350,449,392,666,91,
95,2544,3037,3375,121,6033,625,2702,305,56,95,
101,2545,2978,83,128,6122,6959,2703,622,58,101,
107,2547,2983,404,139,6145,2071,2701,895,60,107,
138,2548,1231,3150,174,6231,2748,1424,406,692,134,
189,2549,3521,1361,228,6264,1568,2440,800,337,169,
391,2552,3206,278,477,6285,1810,2542,649,821,7507,
746,2553,20,1336,2872,6296,51,1202,2309,4081,5993,
1193,3085,837,2393,2027,6298,279,891,3716,2343,6358,
3365,4618,966,2556,723,6304,5955,963,2277,5563,7195,
3537,6476,1341,2705,1738,6305,101,576,3717,5460,4172,
3964,6511,2028,5103,4033,6315,5114,4101,2987,3933,3727,
4285,7024,967,236,4926,6409,103,2080,4433,554,5445,
5150,79,1723,2555,981,6425,3374,3924,560,6314,7001,
5729,78,1120,2216,589,6435,6637,1030,271,394,7329,
6006,77,1335,2635,3049,6443,899,4166,6109,6124,2778,
6472,76,1340,1,3524,6456,4902,1846,6110,3333,3870,
7252,72,4314,2445,7086,6511,3579,2674,1494,846,310,
9262,727,4657,5873,9058,6591,1240,1223,4497,993,2523,
9367,1395,4660,787,9120,6627,2387,908,1542,2596,2516,
14,1408,2128,887,16,6630,2215,2713,3718,15,14,
89,49,1582,2718,115,6809,360,465,6747,52,89,
90,54,899,4221,116,6831,3246,475,7427,665,90,
94,59,1714,3242,120,6844,341,2728,7428,55,94,
99,275,860,1185,126,6870,1780,310,7429,670,99,
100,407,1655,1654,127,7214,6829,2729,7386,57,100,
106,412,1660,41,138,7706,5865,2727,197,59,106,
146,436,2527,357,3959,8662,6147,2362,675,1656,2140,
235,995,3780,65,283,9065,9318,2078,656,106,201,
351,996,1538,393,426,9066,5242,1716,572,788,7561,
400,997,1928,86,488,9381,8518,2583,664,827,7493,
845,998,2945,5422,709,9436,4231,2548,2158,486,7272,
2216,1020,3405,17,5202,9556,8773,4062,172,4619,3110,
3304,1021,2529,2230,2949,9562,9269,2080,671,5119,5855,
4630,1084,1227,3479,1959,9574,8574,124,956,2375,2899,
5917,1087,2982,101,684,9577,758,1201,253,859,7226,
6701,1109,1410,1,275,9589,3156,1149,695,318,7533,
9134,1112,3886,2227,6085,9708,6021,747,2729,292,529,
48,2473,3357,387,65,9777,6727,57,4207,36,48,
59,3242,2249,166,79,9796,6567,211,1295,640,59,
88,3243,3221,37,114,10191,852,394,5781,51,88,
89,52,2538,1051,115,10252,8166,404,957,664,89,
93,54,75,17,119,10298,2240,2657,6450,54,93,
99,55,16,2375,126,10304,7196,2658,6508,56,99,
105,57,21,3961,137,10306,2729,2656,2436,58,105,
109,59,812,341,141,10331,1433,2538,980,3248,109,
312,97,957,3,375,10332,5211,2599,1807,751,7612,
356,204,3147,1831,432,10337,1754,212,1768,793,7552,
396,423,1167,443,485,10350,4026,361,1402,166,7499,
660,424,3837,4166,4729,10376,4947,688,166,4511,3378,
962,425,2208,407,1583,10448,6093,622,2437,4430,6661,
1142,426,3862,501,1832,10467,4560,2294,586,2083,6499,
1250,427,243,1,1017,10479,998,2442,2415,2329,6982,
2489,428,1039,127,1918,10487,8,1079,1868,3490,1364,
3779,536,1897,417,5771,32,6067,516,381,1509,2934,
3935,537,1865,2874,3906,40,2349,394,6850,3398,3778,
5330,538,3090,1851,2166,52,4086,67,701,5323,6283,
6043,539,573,2,1554,58,1089,2357,607,2277,2083,
6289,540,4553,442,1916,61,4957,4073,552,3135,2054,
6470,541,1622,1,3522,69,3654,1891,4911,3335,3872,
8168,555,2053,1,9544,73,723,886,3151,2609,2682,
8914,559,2054,5397,937,83,3225,614,2829,122,7156,
10039,560,1176,2274,9782,90,1405,3547,2842,3756,846,
20,563,495,5507,27,107,2320,62,2278,22,20,
66,564,2325,3587,88,115,2032,137,112,648,66,
67,566,3348,2,89,120,1415,3,2460,41,67,
87,1096,865,3,113,121,1938,396,4679,50,87,
92,1099,4161,1166,118,123,1764,2659,4739,53,92,
98,1101,4102,3867,125,131,5975,2660,4403,55,98,
104,1371,4107,1,136,168,8372,2658,6280,57,104,
156,1372,2307,1,194,171,1958,903,973,321,144,
272,1381,1488,4523,322,218,98,788,712,137,7662,
320,1382,4443,4326,385,220,8383,2639,604,758,7601,
546,2425,243,3205,561,255,8167,4261,1024,1073,7429,
1342,4082,369,4330,48,259,1845,4488,1070,3315,7701,
1796,61,570,4509,4530,270,2364,4140,1131,2816,2167,
1839,53,5572,4225,576,279,7135,2165,930,3622,7306,
1975,18,3980,8854,641,285,5292,1042,1016,1016,7241,
2105,53,3981,4803,699,305,5874,1056,795,1031,7177,
2241,55,280,9400,5248,318,3918,2110,870,3570,3094,
3589,56,5964,6898,3160,333,2795,1077,1802,220,5696,
4391,177,776,2158,3087,359,9365,1070,1823,4047,1593,
4975,385,4432,2244,941,365,6077,2528,1815,1365,7078,
6365,422,6056,1533,5721,373,2279,1918,1878,1778,1971,
6527,1004,2538,2317,3645,394,5175,1344,1879,30,2591,
7817,1005,6204,2255,9005,456,3937,666,1874,61,884,
7870,1360,6205,2187,6200,464,10126,892,1847,24,1070,
9046,76,6111,1,8082,495,5866,1010,3733,3829,1426,
9592,197,6206,56,9328,502,7083,893,387,1226,415,
29,278,849,47,40,514,2699,74,97,29,29,
86,405,210,16,112,519,620,460,981,48,86,
91,408,3086,6678,117,527,974,2723,1234,51,91,
97,416,3027,71,124,552,8170,2724,1233,53,97,
103,417,3032,2,135,554,1058,2722,7310,55,103,
104,428,814,1,136,555,3642,872,7311,56,104,
233,431,4443,4,281,582,1419,2658,5821,104,199,
276,432,75,3,326,620,4383,1973,5822,139,7658,
317,433,70,672,382,649,2566,28,936,150,7605,
1833,434,2600,162,572,690,4888,1970,1392,124,7310,
2020,435,406,6458,662,692,357,750,1,592,7223,
3239,437,1772,5666,8544,694,648,1706,2,5592,4603,
3347,439,2405,2430,5038,703,3139,3047,1720,5573,4023,
5065,1080,1710,3059,8905,790,4180,3857,701,6332,1190,
5120,1081,379,3,3436,835,5654,197,3254,3027,1770,
5150,1082,1749,3215,2042,874,738,317,3266,5345,2745,
6453,1083,4475,2920,130,878,4527,1129,600,581,7763,
6717,1084,4010,3102,4157,879,2870,2177,335,2917,3590,
7360,1085,4012,1,7244,976,2295,2696,3267,171,1193,
7679,1086,4476,4,7708,977,485,1234,1721,1857,2243,
7988,1087,4477,585,6457,1062,1865,913,702,2230,572,
2,1088,2966,74,2,1185,5039,2607,1320,605,2,
32,1089,12,1,47,1191,5040,52,666,29,32,
77,1090,278,5788,101,1242,2553,171,356,44,77,
85,1091,501,3,111,1447,651,401,4964,47,85,
90,1092,2795,236,116,1487,5392,2664,394,50,90,
96,1093,2736,1,123,1530,1150,2665,4250,52,96,
102,1094,2741,6471,134,1540,2617,2663,2625,54,102,
193,1095,1480,2771,235,1554,3295,1657,311,982,172,
240,1096,3188,3289,287,1589,2374,2605,3364,110,204,
381,1097,3270,2,466,1599,2566,2543,726,811,7516,
1664,1098,3688,8355,4347,1613,5056,2552,10,2906,3422,
1989,1099,1554,63,652,1638,1341,3992,1197,770,7235,
2427,1101,2832,4,3185,1672,5048,1671,1825,251,2770,
2644,1102,3747,2742,3756,1704,2175,1556,1393,22,3746,
3100,1104,2032,1,4599,1705,3118,883,2501,5854,4350,
3417,1105,3812,7010,749,1739,3886,2508,729,5526,7169,
5272,1106,174,2,3778,1750,4988,100,3378,693,4108,
5667,1107,2087,5642,546,1761,4825,4363,2824,4226,7364,
5871,1108,1992,1313,1382,1768,2579,3976,2935,4586,6734,
6157,1109,1076,2762,1748,1795,7994,381,3123,2180,2074,
6238,1110,476,160,844,1805,228,1150,3077,2454,7093,
6396,1111,886,394,5770,1816,66,859,3092,1757,1250,
7914,1112,4266,10,6274,1828,3091,1200,3279,12,2029,
9467,1565,4918,124,9212,1872,1853,885,2277,1253,357,
4,2467,672,1,5,2040,1383,150,1173,3,4,
73,3112,3491,674,97,2046,2143,2630,2210,1006,73,
76,3116,257,4836,100,2095,1610,183,2078,43,76,
84,3121,480,48,110,2167,5934,389,2259,46,84,
89,3224,2816,9707,115,2199,5346,2652,2230,49,89,
95,3252,2757,4266,122,2231,8366,2653,2149,51,95,
101,3255,2762,1,133,2337,3705,2651,930,53,101,
154,3257,2145,3686,192,2351,701,1054,327,318,142,
196,10122,1015,4783,239,2416,2358,270,4026,78,173,
238,56,3663,174,284,2486,724,2553,4386,108,202,
406,60,165,272,4371,2505,2362,345,4564,163,5502,
1124,61,4085,2540,8718,2520,7407,1854,5192,518,4497,
1391,385,1811,1471,1111,2534,4213,4161,908,937,6954,
2106,884,743,3189,5010,2645,3962,493,927,6235,1411,
2154,1082,408,2622,5095,2661,7451,437,837,2769,5271,
4049,1085,2073,3266,8323,2717,3648,4184,574,3877,4956,
4199,1086,3889,6147,8507,2764,939,2393,935,247,4810,
4279,1087,1188,3319,4920,2787,9478,2130,667,547,5451,
4388,1088,569,5931,3084,2802,2773,1077,958,4051,1596,
4538,1205,518,2639,3219,2812,4344,65,827,4733,2447,
4606,3270,1151,412,5805,2824,9159,184,678,421,3211,
4823,4589,2172,980,5902,2885,4398,3892,941,1379,5222,
5129,10121,838,1,2025,2957,9512,322,2947,716,6362,
6572,857,1944,4885,3785,3089,1770,827,602,3007,3764,
8751,1079,4802,9211,920,3124,2305,677,1862,486,7246,
83,1082,3467,6365,109,3126,3573,2206,1539,558,83,
84,1084,2784,4054,110,3134,6866,2196,1822,55,84,
94,1085,230,8592,121,3235,871,58,1453,553,94,
100,1086,225,4017,132,3258,8463,56,1776,551,100,
114,1088,4320,1642,150,3277,2083,2900,858,73,114,
160,1089,3374,4302,199,3578,2135,3289,962,360,146,
302,1108,3191,2402,361,3585,5366,2832,961,137,7627,
366,1111,3047,1279,446,3615,2332,2750,1395,197,7534,
903,1112,2673,2444,5129,3625,6887,5861,515,272,5379,
1435,1113,389,7486,172,3641,2396,2971,242,2510,7582,
2017,1114,2851,1215,659,3657,6568,3416,700,1198,7226,
2527,1116,157,3,3495,3660,2922,458,333,22,3881,
4959,1117,3434,4327,3372,3695,6091,2391,1,5636,5681,
5225,1118,3318,792,2093,3764,2310,2216,1139,4616,6328,
5672,1123,2338,3186,2579,3798,5526,3481,1032,4825,2855,
9241,1165,1604,1,6185,3902,1455,1957,6234,1909,2202,
16,1173,858,2,23,3968,600,46,5593,329,16,
33,3104,4431,892,48,4084,757,2732,118,321,33,
75,3114,1190,842,100,4099,5601,81,193,281,75,
82,3128,860,958,108,4162,7813,519,662,890,82,
83,3213,1543,2512,109,4164,5617,529,516,277,83,
84,198,111,699,110,4227,874,523,1253,276,84,
93,402,4097,2752,120,4318,345,2783,376,885,93,
99,403,4102,1421,131,4331,1971,2781,5054,883,99,
116,404,171,2411,2156,4346,3766,151,1638,256,2664,
159,406,953,4855,198,4348,3014,564,4190,28,145,
327,409,3736,1045,394,4419,448,940,925,169,7591,
371,411,1156,2,452,4502,5428,4,2664,130,7529,
541,413,248,1061,556,4505,541,4138,3378,133,7434,
567,417,3718,409,573,4511,5781,2472,2665,149,7421,
1428,429,2058,3112,3925,4567,6672,1012,1211,2849,3628,
4744,434,181,1,3306,4656,1274,393,3347,5653,2436,
7347,778,6053,2406,9738,4741,680,2769,505,2139,540,
8162,1005,6134,2746,9538,4755,8015,1011,6484,1668,2676,
8750,1007,4190,2228,919,4845,3993,1033,7112,2046,7247,
11,1008,1610,3134,15,4900,882,10,5812,13,11,
35,1010,1305,2240,49,4920,3488,2616,4167,616,35,
80,1080,933,1479,105,4983,5181,64,110,43,80,
81,1081,2190,3508,106,5053,6983,377,567,44,81,
82,1082,1507,3291,107,5268,3399,387,578,657,82,
83,1099,2939,3562,108,5321,2786,381,511,658,83,
92,1101,1047,3618,118,5404,7865,2641,558,49,92,
98,1104,1052,3561,129,5449,892,2639,474,51,98,
223,1143,1329,4449,2259,5483,5824,2449,2157,94,2671,
287,1168,2257,180,344,5513,1915,831,1367,726,7645,
333,2474,705,6791,402,5515,1753,566,753,772,7581,
1370,2475,1334,1,89,5533,6945,2001,2211,3281,7679,
2471,2478,1339,429,5602,5541,1614,2174,1757,6399,2982,
2670,2479,892,6548,3825,5600,8273,2036,1691,937,5539,
2714,2480,1342,40,166,5626,3793,1830,987,27,7615,
3682,2481,572,42,3209,5783,1983,1059,2212,503,5663,
4056,2482,3753,6637,8334,5845,2414,4190,3513,3870,4948,
4300,2483,2168,759,1450,5948,5492,283,618,2050,6863,
5070,200,1976,5015,2005,6164,5044,131,1758,3360,4157,
5787,201,1491,3220,612,6212,561,3300,2789,2304,7294,
6014,428,1137,3284,1517,6306,1209,2359,2790,6126,2097,
6362,451,1349,4192,5718,6405,669,1370,74,3085,1632,
7852,977,1343,1656,9035,6407,3124,1005,5923,39,352,
8071,991,1352,5212,553,6422,4830,557,6594,3553,7681,
13,992,1522,1092,19,6802,1166,205,554,15,13,
36,1076,2166,1550,51,6803,2910,2786,470,617,36,
80,1079,1152,1300,105,7118,1883,539,556,43,80,
81,1084,469,1071,106,7178,366,549,562,656,81,
82,1096,1901,1697,107,7229,8531,543,806,657,82,
91,1106,2085,2098,117,9076,981,2803,802,48,91,
97,1108,2090,4592,128,9078,3665,2801,3568,50,97,
248,1110,2046,1641,297,9080,1727,507,1811,120,7689,
290,1115,2319,5074,348,9998,6773,2715,5951,728,7640,
384,1195,1490,5468,471,10001,154,283,3569,813,7512,
591,2468,1783,1,1280,10124,6947,530,1047,183,6890,
1005,2469,2847,6,1641,10209,1057,2130,2843,4405,6617,
1475,2470,2183,1541,4033,10236,6190,3897,1404,1874,3595,
2041,2988,2063,940,4901,10263,4617,1781,501,579,5347,
2326,3105,2050,1935,8675,10292,3281,1563,371,406,4461,
4774,3106,2827,884,5878,10348,1240,3680,88,1705,5242,
5715,3107,2449,1430,4606,10422,1633,1702,2104,3587,1243,
6082,3108,406,3747,1628,10427,4842,1225,4249,2243,6539,
10303,3109,3745,5295,866,10449,5224,1899,1719,519,7044,
79,3110,3303,2,104,10452,9178,2219,4713,42,79,
81,3111,4052,216,106,10483,4055,2215,722,656,81,
90,3112,66,289,116,489,4689,45,747,47,90,
96,3113,61,4234,127,619,5058,43,822,49,96,
144,3114,3546,1203,179,1814,691,2835,2465,309,133,
208,3115,2041,4754,255,1862,5744,4089,3958,986,182,
253,56,2682,2229,302,1877,1248,3146,376,1648,7679,
892,1112,302,2484,3036,1937,1335,1094,6120,1147,5881,
1487,1114,2095,2,237,1967,638,3939,5986,1868,7497,
1637,1496,1592,505,4315,2024,1966,274,1495,67,3447,
2310,1563,2964,3579,799,2030,2708,4189,840,6197,7103,
3006,2421,973,9252,520,2046,342,3619,1238,774,7400,
3432,2422,42,4101,8625,2072,841,257,1117,5510,4528,
4177,2423,2569,6497,8474,2080,2758,3540,2841,3792,4832,
4415,3111,1406,1,8670,2150,83,6180,4436,6369,4690,
6228,5098,2340,3505,1842,2176,7291,4405,2119,2463,2902,
6718,6906,2720,2714,4173,2178,648,3206,1417,2916,1457,
8060,459,2166,566,9353,2234,738,1890,2084,2893,462,
9621,460,1770,3566,545,2240,404,1972,2022,1045,7353,
1,461,3966,3002,1,2299,1227,2623,2241,1,1,
42,462,2693,5604,57,2300,625,3050,2126,623,42,
78,463,3349,1227,102,2510,4351,2252,1562,41,78,
80,464,4098,2224,104,2544,4144,2248,1866,655,80,
89,465,112,2368,114,2551,4537,12,1651,46,89,
95,467,107,2107,125,2564,9066,10,1871,48,95,
169,468,350,2127,208,2585,6654,99,1819,68,154,
210,469,537,1528,4091,2640,3739,325,1597,6477,2688,
305,470,1955,3773,368,2686,3568,2929,1887,744,7619,
687,471,3421,2173,1340,2688,1856,5208,1824,4495,6847,
808,473,3883,1,1424,2697,1764,5031,2810,204,6800,
1884,474,3516,2,588,2738,5221,4663,1108,622,7293,
2375,475,1137,2590,3143,2739,2407,949,1244,4192,5683,
3690,476,1427,523,5644,2743,5763,3880,1458,6107,3005,
4233,478,3698,6860,635,2762,1288,3794,1249,243,7419,
4457,479,1608,6088,3145,2768,554,549,1067,1045,2702,
5147,480,1387,10,120,2774,4006,3220,1333,5677,7763,
5183,523,1659,2373,2065,2819,6993,3602,1163,5348,6346,
5209,524,3102,2260,2081,2881,4081,2330,1079,5347,2751,
6140,639,28,102,807,2885,667,1699,2188,1123,7122,
6207,640,4146,193,9954,2914,637,3366,1294,2158,4135,
7113,1122,1340,6319,9506,2935,1820,79,1826,3326,1248,
8395,1183,1665,1975,9943,2983,1495,1916,2663,169,1535,
9073,1185,1611,2169,6029,3033,6880,1985,2639,1231,897,
10002,1187,2375,3393,9742,3077,8802,596,2652,1766,1049,
23,1188,4063,1234,34,3109,6921,2608,1689,606,23,
65,1189,7,1240,87,3147,727,69,2583,35,65,
77,1190,617,1222,101,3156,9493,371,2466,40,77,
79,1194,132,83,103,3225,1976,375,466,654,79,
88,1226,3854,225,113,3249,956,2635,468,45,88,
94,1227,3859,873,124,3320,1019,2633,453,47,94,
129,1229,3048,4157,1128,3350,6048,680,422,2577,2694,
173,1234,4091,467,2202,3356,6679,2180,265,2571,2664,
382,1278,707,399,468,3370,8564,181,176,812,7513,
1292,1295,2543,2353,1058,3403,2365,855,225,2625,2921,
1592,1299,5288,713,8285,3538,526,1252,4539,3652,4818,
1694,1317,1216,3,2444,3545,3504,726,217,2896,2707,
2026,1321,1253,391,4884,3590,3401,2668,855,591,5355,
2834,1322,509,659,1169,3602,195,2394,710,2572,6922,
3341,2492,4531,1192,5035,3622,7854,1529,276,5580,4031,
3739,3202,1915,357,887,3623,466,994,172,6094,7048,
3910,3203,855,4,8159,3649,2494,422,171,3421,5059,
4604,3204,538,30,5802,3651,455,121,6279,2050,3216,
4833,3207,187,1949,3328,3652,625,223,1386,3044,5727,
5691,3208,915,2721,2628,3671,1011,4296,2404,4211,2843,
6045,3209,4874,3926,745,3714,719,1809,1387,2276,7158,
6212,3210,166,7076,1820,3721,3375,500,2405,2478,6418,
6569,3211,580,89,3790,3737,5597,4039,1388,15,3764,
8721,35,6056,3011,7892,3742,4522,888,2406,1129,1745,
76,62,4247,842,100,3743,2886,2233,777,38,76,
78,191,4996,2444,102,3821,2989,2229,3135,652,78,
87,410,1010,6,112,3898,4643,31,566,43,87,
90,604,3754,2,117,4032,4760,2358,3950,659,90,
93,605,1005,6117,123,4077,7387,29,6914,45,93,
130,606,4353,182,1128,4086,2787,5572,739,54,2694,
226,607,4099,271,271,4089,1994,3159,632,96,191,
342,608,2271,693,415,4203,5165,2877,613,777,7567,
384,609,2193,714,471,4204,4365,2988,621,153,7511,
1365,819,723,124,83,4210,2610,609,534,3287,7684,
1543,1098,1409,1982,4187,4281,2278,4678,545,4673,2593,
5066,1099,4550,968,5989,4297,1563,2730,1304,6340,5140,
5207,1100,4000,1602,2079,4429,5116,2311,714,5350,2753,
5790,1101,360,1965,610,4512,4619,1055,2712,165,7297,
6309,1102,3290,2950,869,4576,2701,3486,2757,3116,7073,
7670,1103,1168,1,7698,4666,1010,2005,388,3812,1948,
8890,1104,1215,6403,7992,4785,2517,2072,497,2140,813,
9222,1106,1169,1966,9026,4813,215,1882,394,2883,639,
50,1107,1193,2852,69,4819,3240,2786,2185,629,50,
67,1108,3487,1132,89,4824,3857,2820,2716,34,67,
75,1109,3710,2609,99,4855,3763,2248,251,37,75,
77,1110,4459,3196,101,4866,148,2244,4267,651,77,
86,1556,473,5122,111,4868,84,16,3400,42,86,
92,1561,468,2,122,4869,146,14,2816,44,92,
93,2419,4314,1,123,4897,5351,3580,516,45,93,
303,2420,3041,444,366,4981,3667,2761,1304,741,7620,
340,5097,93,2375,413,4983,3523,143,3536,1262,7570,
387,81,1275,197,474,5062,7119,3649,2225,813,7506,
422,334,1357,6176,501,5088,6492,5082,2147,4857,7479,
771,335,1897,2,2919,5146,6041,5108,3302,443,5986,
1427,337,632,5940,162,5154,5355,3013,386,1915,7590,
1651,338,1470,1756,455,5187,3869,5713,405,65,7415,
1964,339,3504,5922,4795,5212,671,3689,344,3207,4044,
2061,341,3103,2602,4937,5220,8485,3415,62,6468,5326,
2617,1375,313,6288,3693,5251,217,135,4304,6565,2057,
3313,1376,1694,1564,2952,5304,3190,4552,404,424,5853,
4323,2542,3544,5,1479,5335,6296,2496,5135,2400,6855,
4577,3157,1501,1,3239,5336,233,3910,7166,4735,5862,
6557,190,506,6881,2109,5400,4088,685,891,4,6330,
8097,3315,2283,6867,576,5434,3444,644,1035,70,7655,
8292,57,723,3140,9774,5435,268,1343,1037,1320,780,
11,151,347,2312,18,5441,1148,34,1033,3,11,
30,263,1441,778,43,5450,5060,2714,400,14,30,
50,287,1369,6683,68,5511,3011,53,901,33,50,
51,289,1625,6242,70,5615,379,2617,651,35,51,
74,292,1877,6203,97,5651,5586,467,912,560,74,
76,316,2626,6488,99,5662,566,471,806,54,76,
84,644,1155,2614,108,5674,2809,312,882,58,84,
85,738,1360,1,109,5717,4703,2731,2701,555,85,
91,757,1365,1,120,5815,4729,2729,2195,553,91,
147,786,1637,6241,183,5846,9266,440,7154,286,134,
263,837,154,3248,310,5848,2021,152,12,109,7671,
304,1114,1909,1,366,5862,9011,2595,1102,146,7619,
609,1115,620,1096,2703,5914,7430,825,2119,4757,2308,
2718,1118,758,425,8186,6011,4867,1865,2249,6592,4988,
3607,2435,2819,1236,5531,6027,135,2094,2113,272,3065,
4478,2436,3695,1,8730,6037,8134,3912,1784,4352,4643,
4485,39,3635,5146,5540,6083,8615,4021,2112,4350,3293,
5037,279,3408,1618,3386,6107,5777,3794,2082,5634,2677,
7122,925,2693,4185,616,6175,4639,2616,2054,1488,615,
7236,1488,2696,1,7067,6202,4360,2702,568,1459,294,
8811,3154,2700,4696,912,6205,2756,1491,104,1395,7219,
9465,44,2701,3516,424,6223,758,1800,3159,453,7441,
8,30,5201,4737,13,6224,5968,2700,3197,9,8,
13,4,1394,4916,20,6292,5449,20,3258,13,13,
32,17,4151,9261,46,6304,2521,2706,3143,20,32,
73,45,4718,3174,96,6335,2457,2229,2825,36,73,
75,98,5467,1,98,6394,3944,2225,3321,650,75,
83,207,3996,1822,107,6462,3131,2384,1693,654,83,
84,251,1481,6773,108,6463,4078,35,2235,41,84,
90,269,1476,2091,119,6464,7483,33,2157,43,90,
224,271,5030,6722,268,6467,1790,2875,2193,95,189,
260,324,4425,2,307,6537,1914,4012,567,125,7674,
308,349,1572,9241,370,6542,1461,2927,3276,747,7613,
1114,889,5372,9120,1805,6557,2998,4179,3277,2111,6529,
1210,890,1071,397,971,6580,2130,945,3135,256,2170,
4353,1532,5713,9853,5194,6587,1138,2817,2628,3072,5449,
6720,2526,1169,1,9116,6625,1096,886,962,1580,1039,
6780,2531,1173,3645,9174,6632,2619,837,2131,1597,249,
7051,2532,441,2133,6798,6633,5220,11,2260,903,1310,
7143,3146,15,1358,9538,6647,1450,55,1781,3009,904,
7391,5083,1175,1018,7290,6700,3150,777,2211,1119,5123,
51,42,7,4921,70,6786,3716,178,3247,632,51,
68,371,1057,9341,91,6794,123,166,2636,32,68,
72,1509,1467,4224,95,6834,3629,355,3015,34,72,
74,2421,2216,5189,97,6852,935,359,2873,648,74,
76,3002,1132,5510,99,6858,3189,121,2796,36,76,
82,3004,745,929,106,6880,3359,200,27,652,82,
83,3009,1770,3484,107,7082,3358,2619,545,39,83,
89,5621,1775,5297,118,7167,2700,2617,183,41,89,
184,16,2002,2861,224,7185,676,304,52,66,161,
224,89,2356,2647,1153,7187,1402,2498,145,94,2692,
372,382,923,1050,455,7201,2661,220,319,3619,7526,
429,409,2116,5663,500,7203,4594,2033,7461,5213,7477,
601,557,913,849,1286,7205,1217,1200,388,4169,6885,
1692,559,2693,1801,492,7206,5477,2039,491,2899,7390,
