Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
56,844,75,41,60,45,371,9
67,904,11,22,71,51,24,3
341,931,258,10,68,79,647,584
388,76,266,19,51,136,158,324
79,366,174,15,93,159,331,6
312,482,346,33,47,160,353,523
30,484,205,92,39,172,145,445
152,485,143,158,4,189,5,26
225,487,245,73,98,199,312,591
268,886,441,51,30,200,529,392
272,2,339,53,25,210,33,548
278,3,204,72,11,232,560,581
389,4,562,26,50,294,434,457
390,5,249,8,48,318,378,552
164,230,155,70,25,331,271,41
153,289,144,156,6,345,583,85
391,528,647,630,47,358,154,187
276,792,435,1,15,391,418,397
273,801,614,27,22,402,282,571
392,802,355,4,45,405,425,475
7,803,22,155,14,453,651,9
393,804,765,55,43,474,366,126
314,79,392,3,48,676,204,451
209,16,305,84,426,694,780,571
318,6,368,647,848,710,704,606
2,7,7,258,813,764,670,29
178,8,36,19,840,788,127,84
31,9,39,11,12,821,282,5
191,10,77,17,851,845,399,12
304,11,365,781,277,947,789,649
393,13,552,570,667,1088,340,538
394,14,309,597,99,1097,164,435
141,16,338,196,946,1100,96,501
195,76,376,559,34,14,322,463
274,106,524,41,333,23,117,392
317,108,515,264,516,26,294,634
288,177,407,495,1,30,820,487
221,189,195,408,59,39,368,602
264,218,387,306,585,45,426,576
354,228,189,395,289,54,32,550
283,265,182,297,501,60,203,651
394,362,437,1,842,75,23,459
395,364,255,831,498,87,818,625
54,508,68,732,399,93,992,54
5,512,15,846,445,108,30,36
396,519,313,632,195,109,338,540
303,740,360,124,535,143,63,661
302,741,105,7,19,165,142,69
3,743,9,440,137,233,198,32
397,3,436,2,840,235,321,170
398,1,767,45,23,264,341,139
317,6,363,10,36,296,148,618
227,15,589,587,256,297,177,472
315,49,480,112,407,332,331,225
399,64,768,276,20,336,757,168
287,67,402,162,811,339,32,499
206,83,456,11,60,512,249,497
400,144,417,3,18,515,699,488
289,153,252,121,4,519,604,573
218,155,172,34,755,522,683,631
400,178,376,469,18,523,9,596
401,179,614,252,198,561,68,245
176,361,29,239,27,605,543,113
189,367,70,275,38,798,271,17
29,482,32,247,801,804,388,34
299,518,100,111,669,911,129,63
217,519,170,365,756,1098,501,590
130,590,31,159,604,39,206,19
76,980,165,277,367,54,108,2
402,73,539,81,117,59,57,608
281,86,175,39,312,95,873,622
81,177,44,255,750,146,516,90
313,598,500,498,31,150,107,361
288,600,250,520,3,166,422,532
202,603,97,363,766,167,76,82
403,5,505,411,14,207,717,368
404,4,479,445,12,238,837,360
94,5,538,549,565,239,168,592
405,62,536,497,234,355,290,489
310,65,458,520,196,584,44,519
315,66,508,6,297,585,376,605
406,67,410,314,9,586,28,537
105,71,117,337,334,587,207,109
283,104,193,451,311,588,696,549
196,132,374,111,76,589,735,508
83,205,46,463,748,590,102,5
264,221,259,471,6,591,226,602
407,348,615,325,8,592,230,436
350,433,676,309,179,709,468,342
235,669,25,5,337,710,779,43
408,2,261,170,206,712,796,603
361,4,338,175,38,713,476,543
409,5,771,114,710,733,413,126
19,462,58,161,35,792,232,190
133,890,297,30,6,916,155,364
70,891,12,1,714,951,255,57
33,83,31,14,14,999,38,152
129,88,164,7,11,1002,852,623
300,109,351,564,672,1003,135,629
135,110,312,2,5,1085,830,525
214,174,179,565,71,1096,208,591
400,504,532,40,19,5,73,617
292,508,86,405,946,14,32,115
22,509,80,11,8,28,657,16
275,915,439,5,454,34,209,583
277,8,208,4,449,42,660,577
131,1,289,4,681,60,52,615
408,48,683,496,141,65,68,280
324,167,200,546,92,88,316,626
409,456,767,1,15,105,534,44
279,460,168,80,448,111,857,631
410,888,305,45,14,119,201,506
262,889,252,512,142,124,242,611
411,88,650,296,13,139,203,201
137,167,324,21,3,199,750,481
412,168,505,516,12,243,702,550
413,455,298,477,139,244,651,560
413,474,193,192,129,256,15,691
305,679,215,2,34,259,53,297
50,93,56,37,48,273,192,97
204,92,288,28,61,278,728,626
262,90,422,27,42,333,708,480
414,89,736,1,35,506,62,236
269,71,507,71,32,557,65,447
146,61,124,80,8,558,184,62
1,66,3,77,2,720,830,79
73,192,155,93,81,739,510,82
414,505,187,494,263,784,154,539
279,511,180,4,135,861,908,554
195,586,192,5,156,863,34,503
336,590,195,109,506,864,92,523
276,591,198,682,332,865,463,624
415,592,209,212,658,1000,662,339
304,38,212,79,32,1005,883,218
308,5,217,930,36,7,580,425
271,353,182,83,25,30,91,590
416,579,221,107,32,35,236,433
233,580,32,48,66,63,38,48
151,583,127,124,1,80,470,67
146,584,122,1,8,85,68,76
140,585,114,169,19,87,433,14
417,94,231,123,30,110,528,136
156,91,132,1,9,148,587,19
157,89,133,85,11,154,922,32
334,75,236,165,54,159,4,593
237,2,10,146,60,163,420,94
145,4,121,3,10,183,646,17
72,459,152,170,79,204,320,3
138,730,112,167,20,260,166,31
381,731,244,136,65,282,493,333
49,732,53,114,46,300,1022,18
77,105,31,192,304,322,728,85
418,106,252,2,26,582,533,187
154,107,130,69,5,591,539,27
21,115,120,8,24,608,805,135
158,125,134,84,13,610,109,39
5,128,4,256,12,664,12,9
1,522,53,255,2,667,104,14
418,689,322,85,914,671,346,472
8,786,7,238,17,673,384,43
419,788,569,232,10,702,62,413
420,45,571,10,917,703,196,451
421,42,578,1,919,706,573,125
422,41,581,35,920,710,515,373
423,12,499,198,921,722,446,453
2,3,1,250,5,800,177,35
225,2,336,208,58,839,336,588
12,894,11,353,27,20,604,7
369,897,566,259,60,33,305,394
15,3,13,272,31,45,313,20
424,56,226,81,922,60,209,528
7,57,6,239,15,61,179,48
9,60,8,260,20,121,35,72
316,81,506,654,47,129,477,410
425,90,585,13,923,138,377,301
426,92,589,98,5,169,125,610
427,94,457,5,925,187,281,536
428,799,278,235,3,191,261,535
363,804,169,286,432,216,218,541
429,74,596,12,928,217,440,532
174,399,42,530,99,268,131,97
430,401,411,58,929,285,428,454
14,402,66,17,29,292,417,6
1,403,54,5,3,308,281,49
6,404,59,16,13,323,75,62
8,16,61,5,18,324,139,86
11,15,64,608,25,356,708,7
430,13,765,2,4,412,84,37
4,5,57,1,10,413,92,23
368,35,619,4,58,415,201,380
224,206,389,47,56,417,440,574
315,278,559,399,45,419,373,396
134,291,125,62,228,425,398,107
228,296,30,497,180,428,238,151
293,297,103,198,27,657,324,56
335,301,574,122,633,831,191,598
431,302,455,112,389,962,307,536
9,347,62,25,20,1056,306,87
432,454,699,28,1,1073,207,194
433,774,701,360,1,9,249,394
197,814,443,67,410,11,690,551
381,815,243,371,188,19,392,563
434,90,757,220,93,20,189,151
435,74,766,3,5,27,625,38
148,96,142,464,249,30,6,16
436,252,767,1,8,43,379,39
66,444,2,129,118,59,692,59
49,453,71,159,77,101,365,66
437,593,726,53,390,110,680,555
54,771,21,237,110,160,139,53
5,7,5,11,10,241,356,13
7,6,7,10,15,253,142,37
12,5,11,16,23,335,260,50
10,4,10,603,22,371,427,42
223,3,335,42,53,375,159,623
3,2,3,6,7,437,189,26
367,1,565,9,55,443,482,429
13,1,12,22,26,445,136,55
371,2,553,19,28,450,292,544
437,3,604,1,698,463,303,163
438,442,607,353,9,597,46,321
439,453,612,6,11,616,225,344
197,635,397,254,72,683,294,557
440,831,615,237,14,690,60,401
425,19,276,1,9,745,231,687
409,18,147,2,20,824,147,668
3,16,3,22,6,828,439,65
183,15,20,5,39,907,685,5
439,14,288,4,12,931,752,665
7,13,7,6,16,936,429,58
71,336,10,2,47,991,356,22
440,446,124,3,14,19,248,667
424,447,275,18,12,23,1,648
441,449,617,4,17,26,180,198
441,450,268,424,147,37,421,532
1,451,1,8,1,61,236,101
2,452,2,17,3,64,167,39
442,453,468,117,585,67,279,631
311,454,502,398,35,70,465,419
279,455,24,132,580,82,608,24
443,456,619,438,148,92,315,438
309,457,510,388,154,158,85,526
78,458,384,452,164,191,9,642
123,20,242,125,141,193,397,636
83,86,183,453,120,197,414,568
205,124,504,465,159,203,435,580
88,138,441,466,125,288,224,584
141,244,82,385,234,314,53,49
10,501,9,16,19,330,325,29
9,503,8,10,16,358,449,76
4,633,4,4,8,360,47,63
414,131,565,24,22,367,74,422
5,243,5,26,10,398,398,64
364,343,543,16,37,467,423,666
443,345,281,1,17,513,198,444
444,346,556,23,19,590,186,656
445,416,290,19,20,593,434,574
87,596,440,474,124,597,12,685
8,811,7,18,15,801,685,25
446,812,626,7,21,823,53,509
413,22,564,16,23,853,310,523
421,21,272,4,18,919,440,583
1,18,1,1,2,1090,205,5
4,13,4,16,10,9,10,7
26,12,20,30,29,20,349,27
442,11,280,10,15,27,267,382
218,10,330,31,43,29,515,636
446,9,544,1,20,37,743,405
5,7,5,592,12,52,783,55
8,5,7,33,16,60,492,68
419,4,583,337,20,85,304,658
418,3,582,336,22,106,509,653
3,2,3,15,8,114,215,12
420,1,271,3,20,119,645,578
217,14,329,30,41,179,720,631
445,272,543,2,18,186,948,400
365,403,547,7,40,229,269,552
25,503,19,29,27,236,554,22
412,505,564,248,900,250,580,494
410,767,315,323,897,273,38,515
446,772,626,30,19,303,421,299
447,773,427,60,583,307,349,568
448,5,572,304,920,356,57,533
411,4,562,6,27,358,446,456
416,852,219,319,905,552,175,571
449,6,630,2,20,660,24,175
250,5,201,379,672,661,540,695
449,2,631,320,701,726,227,357
302,1,303,297,713,731,348,670
3,15,3,613,7,816,569,79
5,16,4,6,8,841,402,13
216,17,328,52,38,856,301,660
360,18,558,1,40,891,340,466
6,21,5,12,11,903,278,92
363,22,545,1,45,14,295,582
449,404,635,2,16,23,945,157
418,916,269,5,25,27,671,608
219,51,92,472,160,58,544,64
215,50,327,22,36,73,746,661
171,49,52,313,917,93,611,26
423,48,637,3,21,101,513,281
424,40,639,335,19,102,555,481
450,39,640,415,17,122,572,390
451,36,343,488,259,140,948,576
452,34,641,1,18,160,690,155
402,33,140,8,36,169,576,610
432,32,281,2,4,198,323,607
417,31,268,12,28,206,430,590
442,29,540,17,10,220,733,412
362,28,544,8,48,231,54,564
22,2,16,14,19,248,339,34
214,18,326,15,33,252,505,643
452,36,550,1,17,324,283,293
443,221,623,45,11,466,206,311
1,222,1,576,2,576,773,62
305,223,496,431,22,598,308,465
375,227,241,860,43,705,761,420
437,228,275,602,3,741,1050,327
452,229,643,10,822,743,205,389
453,253,645,247,16,805,1131,191
454,254,392,8,828,910,533,468
455,256,421,1,477,933,326,172
456,275,647,600,18,1085,613,101
357,292,555,612,33,1086,909,387
3,294,2,625,4,1087,291,13
457,427,649,2,19,10,433,67
458,430,650,33,478,19,644,328
363,519,651,2,425,26,106,449
440,539,620,594,7,31,799,392
21,570,15,562,17,38,434,28
459,579,260,15,836,52,395,311
293,582,397,1,475,79,299,533
397,687,451,36,795,80,973,555
280,691,37,3,137,87,330,128
150,833,91,129,243,101,901,1
460,876,653,27,483,103,469,253
431,877,280,574,6,110,1096,545
460,910,764,49,640,122,326,113
163,988,81,3,194,140,653,46
38,3,25,529,10,141,65,115
169,2,124,1,191,162,212,12
374,1,314,46,114,204,83,444
260,1,114,6,216,205,271,73
12,7,45,92,3,231,276,2
461,37,765,7,7,232,153,114
47,38,172,451,17,258,127,40
210,138,382,538,25,337,404,449
99,166,34,452,19,343,364,118
285,403,344,347,301,344,598,659
112,514,19,544,4,365,629,19
422,535,766,518,3,392,159,182
462,545,336,540,8,405,242,624
425,550,735,351,294,434,650,586
100,701,230,327,18,455,150,267
437,706,283,1,5,732,251,549
162,707,7,290,124,1083,142,114
356,708,536,2,52,42,262,641
358,47,531,145,331,47,551,715
63,39,17,265,79,56,923,109
462,37,528,1,912,57,438,315
440,28,621,2,8,71,400,341
462,12,420,342,114,73,89,175
354,16,553,13,29,117,618,374
463,172,653,357,19,134,764,125
464,202,195,1,111,150,518,68
465,229,654,52,20,161,376,100
297,254,546,238,704,207,221,442
435,258,548,47,1,208,375,526
213,263,99,2,53,236,213,142
466,265,290,289,717,245,74,352
428,267,278,51,10,300,805,532
467,268,655,207,21,324,833,149
439,274,620,4,5,354,276,236
468,276,260,3,22,384,281,261
210,277,323,64,27,388,23,568
267,281,161,305,668,393,217,580
383,286,442,307,653,489,681,369
281,287,40,288,685,554,76,109
324,290,219,61,607,555,24,617
469,295,433,353,720,557,81,257
301,517,493,382,16,559,790,390
470,556,656,64,592,560,4,523
196,563,123,420,732,561,228,583
279,579,37,215,2,807,93,62
68,637,375,436,145,813,316,613
351,728,644,303,761,853,305,262
438,773,537,32,4,3,251,337
284,774,257,28,570,7,363,612
347,870,177,198,538,14,116,569
303,877,248,209,625,18,148,648
470,995,253,206,513,21,72,608
60,33,2,1,54,30,167,41
471,13,258,1,629,44,400,149
394,3,263,692,801,50,16,600
197,1,48,150,49,53,89,21
374,15,269,23,998,67,527,548
455,234,279,280,969,81,543,346
187,253,285,11,40,83,319,459
472,266,168,82,409,87,709,572
473,270,291,279,975,95,115,326
16,273,33,173,963,97,45,89
305,275,165,761,848,147,351,666
340,276,296,431,766,150,207,592
349,278,300,48,1061,154,877,397
474,280,306,306,161,167,848,216
475,281,310,772,860,169,397,211
159,285,105,673,937,250,11,550
60,289,129,118,892,309,1054,555
180,555,77,648,909,331,295,640
475,578,405,726,31,353,626,2
392,579,338,272,19,365,937,17
430,692,348,490,244,390,859,43
476,870,671,1,32,391,802,128
213,872,199,290,480,405,998,601
477,873,182,732,34,492,175,303
478,874,618,470,205,901,345,332
120,875,49,5,609,18,173,594
132,876,35,92,590,24,678,581
122,877,47,7,608,44,440,549
54,32,9,8,510,51,327,560
431,6,499,811,681,55,265,150
479,4,508,687,79,85,66,242
112,3,67,641,14,95,754,655
27,2,135,4,920,101,421,661
480,1,42,98,105,103,4,20
481,13,565,394,200,114,360,78
481,14,663,54,8,138,1,350
482,289,655,55,9,151,314,385
279,396,178,44,1,167,889,176
483,400,623,1024,371,181,718,433
77,675,354,65,21,190,677,153
484,805,723,49,11,224,619,374
393,8,23,1041,218,280,167,163
485,7,550,1,12,323,338,269
192,5,378,74,10,325,844,106
73,4,362,58,26,361,47,22
486,2,727,1029,373,440,399,399
107,1,84,4,19,593,195,607
111,3,217,41,14,674,502,348
109,14,209,7,689,718,709,599
477,179,595,432,80,720,826,309
8,491,52,578,678,777,38,92
486,492,415,448,78,844,562,464
113,505,232,9,13,898,173,509
320,509,195,195,204,1044,613,609
191,510,471,583,671,9,747,543
71,616,350,576,708,13,375,559
41,617,73,36,727,26,377,85
29,619,21,303,544,32,137,6
240,620,172,501,150,40,899,595
193,621,83,395,900,45,172,583
487,622,186,90,720,84,835,310
488,623,521,168,109,92,233,608
489,624,292,154,110,109,798,392
490,13,598,23,36,132,32,203
114,11,239,2,12,133,175,331
491,8,89,24,37,156,516,266
492,7,417,434,74,212,893,548
391,6,218,466,147,251,6,544
74,5,408,584,705,284,88,547
390,1,425,527,20,376,45,534
386,1,603,485,149,464,589,264
157,2,18,418,938,466,903,1
110,228,20,386,15,492,138,104
493,250,605,35,780,508,906,379
48,396,92,12,722,516,912,73
265,539,57,250,250,517,920,13
494,584,608,1,35,527,497,78
4,698,56,349,563,528,482,35
43,758,95,38,726,649,805,143
495,890,507,222,293,714,108,505
496,9,610,358,996,851,243,325
497,1,487,562,700,993,118,586
276,787,14,465,129,1078,796,93
343,938,86,1,156,5,26,660
70,34,304,1001,142,9,295,706
497,33,411,1,80,38,104,360
246,79,245,94,59,40,158,540
119,248,6,177,43,41,372,149
255,279,12,175,286,78,634,176
105,899,16,102,723,79,629,168
35,16,29,2,13,92,501,550
103,12,76,1,8,95,272,34
98,11,214,4,15,129,81,504
84,10,5,18,102,155,547,7
119,2,59,171,134,176,79,541
83,5,2,101,29,219,488,66
497,30,738,3,30,225,295,241
42,131,176,19,17,252,470,456
43,132,173,5,18,283,317,563
497,401,384,2,183,318,65,290
49,490,31,107,54,324,476,451
54,491,152,129,329,330,68,539
57,494,149,6,260,331,41,540
243,495,409,65,61,450,137,126
122,496,62,66,35,462,150,471
257,497,260,13,29,466,205,14
26,20,130,51,21,474,226,436
321,12,49,1,44,478,36,4
498,1,434,1,77,508,488,346
104,157,192,341,531,517,428,646
498,158,139,119,337,547,42,618
189,159,587,744,402,581,310,227
499,160,536,785,535,8,10,133
500,161,593,736,90,40,126,303
501,162,167,3,619,45,8,149
502,163,29,89,30,46,226,29
36,164,5,65,4,84,224,17
5,166,368,23,44,132,351,600
321,167,214,60,42,153,577,473
320,168,599,4,79,173,357,131
497,169,35,6,19,193,95,41
25,170,58,46,194,223,619,30
96,562,601,239,545,237,129,78
503,566,100,1,74,288,379,55
47,939,205,56,50,304,574,623
194,36,320,14,57,341,64,552
504,33,94,232,73,570,179,8
114,28,306,99,47,573,237,555
281,13,20,54,6,575,601,18
40,12,154,262,162,576,422,408
81,389,261,344,208,578,440,432
147,390,3,8,828,583,155,79
53,391,13,80,52,597,447,37
504,392,141,620,30,695,344,595
371,393,344,716,783,699,397,630
160,394,38,28,839,719,117,17
505,395,390,488,28,727,15,416
74,18,83,541,47,778,420,28
506,15,610,312,27,902,286,228
252,14,143,286,489,937,485,656
373,13,507,166,918,1075,445,642
379,12,229,77,1007,11,408,637
473,11,184,60,1049,18,611,612
507,10,327,678,794,20,157,638
227,9,8,695,786,27,343,21
179,8,295,2,37,28,24,444
13,7,48,144,13,47,234,1
162,6,40,445,16,50,67,8
324,5,611,522,49,51,278,274
123,3,105,40,350,74,203,36
152,2,75,150,2,81,240,111
224,1,254,54,238,102,302,530
151,1,36,95,197,105,377,48
98,244,229,1,11,110,488,149
187,507,137,72,159,178,354,630
155,838,58,385,3,185,673,24
12,839,47,396,191,229,7,7
323,840,610,18,155,230,519,280
100,841,64,452,7,243,353,21
299,20,623,65,519,259,304,616
193,16,62,98,666,543,12,87
94,15,60,433,16,544,173,18
31,14,125,431,12,552,593,64
219,13,368,512,793,804,62,331
438,12,577,239,59,836,654,257
507,9,629,166,716,847,613,201
378,8,228,463,803,849,649,643
195,7,442,276,326,850,158,343
119,6,101,743,141,851,287,18
506,5,326,138,590,26,398,644
507,4,291,4,37,29,296,746
305,3,633,1,27,38,435,568
156,2,78,248,696,44,322,109
60,3,528,393,57,77,306,759
160,4,38,60,690,81,78,133
270,8,323,25,2,82,830,705
57,10,634,44,13,91,456,424
59,24,527,17,382,112,128,685
248,26,176,313,420,122,460,704
62,165,503,1,31,192,879,677
507,242,299,406,405,210,42,654
66,243,460,6,27,214,126,639
56,385,403,8,12,216,359,697
489,386,539,16,22,260,156,678
69,387,85,413,386,360,228,3
68,388,499,4,24,395,618,682
313,430,636,553,356,408,51,388
507,534,355,2,72,540,23,558
508,668,638,549,69,572,787,392
127,673,109,44,22,573,535,21
43,674,129,125,48,679,268,43
134,676,116,10,13,718,806,30
509,760,361,34,62,851,866,590
113,816,93,12,47,889,437,27
510,972,641,1,59,891,904,331
130,28,112,2,17,911,471,14
108,1,87,41,52,1016,597,2
206,6,46,38,94,11,813,63
243,7,351,108,55,23,792,369
137,8,120,5,10,31,883,44
120,157,102,40,34,33,772,34
316,190,363,37,40,54,928,617
45,401,130,93,52,78,974,81
242,530,159,38,56,84,39,630
433,560,366,24,2,86,29,527
511,562,239,26,54,157,100,365
343,751,556,344,460,179,292,738
511,864,634,1,18,181,847,254
512,867,464,3,933,185,929,700
292,868,170,606,843,223,423,746
147,134,32,489,5,231,985,137
9,124,44,15,13,263,139,39
368,58,502,20,916,302,812,737
8,53,43,2,11,315,601,96
96,50,133,21,25,351,814,775
47,43,7,112,899,356,781,164
480,42,138,1,31,535,103,434
4,32,4,47,5,585,333,19
511,29,342,1,47,616,197,569
116,22,63,133,40,633,73,121
131,2,78,28,17,744,18,104
512,4,333,1,44,909,139,438
430,5,328,6,6,1001,853,601
513,6,338,17,42,1047,702,377
105,7,49,23,56,1061,227,72
506,11,323,16,66,34,42,664
110,21,55,6,51,35,387,101
171,23,224,78,24,50,774,661
365,58,464,2,42,68,785,746
375,124,237,3,37,74,511,635
4,125,4,11,4,91,619,81
513,148,508,23,22,130,69,463
514,162,498,1,21,146,94,632
515,187,517,3,20,160,832,405
337,225,522,55,68,213,5,577
395,271,252,26,47,216,91,556
192,379,310,1,14,278,166,609
420,383,524,31,9,282,394,378
340,385,528,22,67,317,285,530
515,430,531,285,36,324,165,199
516,431,410,527,441,426,290,286
517,485,374,311,26,432,649,468
417,554,535,16,12,445,232,567
518,574,537,522,444,446,64,311
306,613,206,124,594,457,119,658
336,750,540,50,16,469,475,415
514,781,516,121,793,478,283,309
519,785,544,528,447,480,243,239
520,797,549,552,449,486,536,406
195,809,112,61,66,487,70,101
513,816,497,125,792,586,455,536
520,819,166,883,14,609,669,424
165,876,371,4,27,640,484,621
142,886,8,48,2,9,212,128
521,900,493,813,589,15,3,659
178,969,93,25,36,18,519,710
522,57,480,68,808,21,119,274
278,56,532,2,829,23,275,561
523,46,92,30,11,26,271,464
524,45,556,1,10,35,44,162
353,36,225,1,78,72,524,526
524,32,558,1,18,74,508,143
525,3,287,325,17,78,9,321
526,1,562,3,14,84,5,144
109,4,56,77,50,88,103,78
192,6,213,642,138,91,300,636
527,12,566,2,12,159,138,145
65,16,39,710,72,193,124,9
528,20,112,1,10,211,244,246
482,21,466,83,96,221,158,320
167,155,220,31,19,243,441,642
528,161,569,7,16,311,163,327
361,186,460,9,46,357,166,665
509,276,504,12,26,403,688,382
96,378,240,33,32,418,737,573
510,379,494,12,25,424,525,551
529,380,572,21,11,426,182,362
530,383,574,22,9,648,524,329
531,436,218,19,7,971,660,268
532,449,575,25,5,979,573,269
372,492,578,265,40,6,110,249
533,544,580,15,3,12,365,167
534,547,582,5,1,36,603,200
98,607,252,10,30,56,657,529
535,662,585,1,1,71,401,103
25,664,82,283,545,110,195,78
536,668,411,287,568,123,698,436
536,669,588,18,606,165,172,231
5,672,5,42,956,191,219,133
172,775,468,1,30,234,189,238
537,792,194,2,197,242,342,141
282,801,210,362,609,294,677,632
538,802,140,12,139,295,324,379
137,811,12,465,9,356,326,85
257,882,20,8,119,357,25,30
363,64,456,394,554,363,136,522
43,52,32,484,42,364,354,25
512,50,406,383,575,372,265,277
539,49,201,297,707,374,562,403
139,203,11,491,6,445,384,41
474,212,424,507,858,450,374,588
143,226,11,11,194,451,666,17
37,227,39,475,37,452,576,15
504,228,421,5,922,468,328,604
503,229,591,1,29,512,246,158
147,230,10,172,826,933,117,16
359,232,458,35,903,1068,673,776
537,233,139,1,137,9,786,514
280,234,208,715,4,13,349,745
516,235,488,723,20,37,503,685
4,236,4,3,5,69,80,36
538,237,593,719,7,74,208,508
514,238,543,761,22,108,233,510
361,239,454,747,51,148,192,635
537,240,594,1,2,158,415,215
500,241,417,24,33,192,56,738
538,136,596,2,3,204,907,382
529,23,577,3,5,207,830,310
36,3,39,402,916,264,37,171
503,102,498,1,31,265,862,491
90,103,234,22,37,390,911,682
498,237,415,351,312,562,736,753
164,241,142,572,17,588,232,444
95,257,88,11,312,646,19,112
170,258,149,439,23,672,100,676
536,495,152,1,6,727,556,117
481,496,159,1,977,729,215,224
303,497,143,426,253,732,436,624
31,498,4,340,135,735,243,9
367,499,164,273,458,736,401,710
537,500,167,525,133,819,431,430
27,501,126,12,410,897,94,101
453,109,177,102,1025,1065,425,681
237,87,184,290,178,1066,254,757
268,43,193,1,13,17,507,432
536,48,103,1,947,24,313,221
143,61,104,68,1,57,294,623
511,205,105,2,28,94,68,499
50,225,49,1,103,96,250,103
229,810,110,500,89,145,381,699
31,145,19,2,347,164,594,82
397,131,112,507,274,165,155,610
300,87,117,598,123,188,146,598
24,49,100,184,34,215,384,75
97,37,69,11,55,217,58,55
114,1,86,3,28,241,235,38
536,1,124,101,8,332,333,320
223,2,130,97,70,351,613,662
1,3,1,128,1,353,318,90
228,4,109,372,88,444,63,609
440,18,144,5,5,445,836,510
230,25,127,118,89,446,114,536
78,157,105,299,525,447,58,601
226,272,149,288,87,604,134,555
315,300,153,121,134,688,243,507
473,373,157,165,512,689,577,605
309,374,162,694,364,690,622,400
131,375,44,715,393,719,615,199
363,376,137,229,81,1061,207,594
273,377,141,838,444,1062,478,604
122,378,39,94,400,1063,23,88
169,379,170,32,38,40,683,582
334,380,174,49,108,54,749,543
295,219,179,50,23,58,262,432
285,413,183,51,8,105,1018,575
105,809,77,45,41,114,483,45
341,810,187,99,99,149,174,571
536,147,190,4,10,167,668,380
95,77,66,5,59,265,852,48
109,45,81,30,33,303,913,57
99,1,71,46,51,305,219,11
91,3,61,55,65,392,589,4
101,4,73,44,47,399,351,36
23,5,99,56,33,409,702,15
537,6,200,6,15,410,234,364
538,45,203,1,17,416,25,279
539,98,206,1,20,420,45,38
491,125,209,95,69,635,870,307
540,176,213,2,22,637,679,167
541,222,217,3,26,735,678,168
93,314,63,81,62,811,533,31
542,374,222,80,28,971,281,336
179,375,225,602,132,972,179,523
24,379,88,11,35,1017,401,158
98,380,70,806,52,1018,396,92
154,54,232,9,13,1048,920,529
11,219,64,19,11,1059,395,12
543,302,240,100,30,7,538,370
108,303,80,29,35,25,100,50
186,305,76,107,109,54,157,121
100,575,72,109,49,63,198,24
113,576,85,125,29,114,83,52
544,577,201,509,32,182,49,409
545,91,247,76,36,186,808,389
546,90,252,2,127,199,250,140
398,48,256,3,139,419,28,489
146,124,139,119,110,651,1056,485
216,166,264,12,85,655,338,539
97,171,69,115,54,656,954,94
256,172,271,8,13,660,18,514
96,173,68,117,56,698,376,35
367,174,168,7,78,699,786,415
112,175,84,30,30,700,518,115
332,176,191,22,111,701,529,315
111,177,83,91,31,778,600,65
202,180,227,16,94,804,101,356
432,182,286,168,4,805,344,364
482,284,292,130,61,881,91,617
319,296,295,6,42,883,549,440
546,326,300,97,18,917,656,150
547,384,304,3,19,1021,70,86
346,386,309,92,72,1038,463,609
548,648,315,144,21,1057,505,530
549,897,317,131,24,13,264,87
550,899,325,137,26,19,58,369
162,900,119,37,11,27,646,595
309,116,328,96,29,32,333,594
551,115,336,48,28,49,409,428
352,112,343,247,63,79,426,550
552,108,344,582,31,88,371,371
28,100,22,728,803,96,381,16
31,89,19,180,800,117,654,5
252,70,323,46,29,119,251,553
553,49,347,1,33,143,340,344
233,4,157,762,53,209,635,592
554,5,353,146,34,253,436,593
555,9,165,74,37,271,172,453
556,53,116,103,38,310,262,434
557,65,360,79,204,441,33,450
558,75,361,145,41,450,204,154
285,79,172,71,4,451,350,483
361,127,238,125,57,453,213,564
559,172,366,110,43,454,161,92
559,291,373,587,420,461,972,266
560,300,375,1,33,469,269,111
145,322,355,108,3,493,344,402
75,382,99,405,169,515,1024,54
21,387,97,523,406,601,710,71
93,390,64,574,314,701,860,38
99,458,71,623,326,7,359,50
156,573,89,387,392,17,907,34
89,646,59,524,308,30,597,82
561,651,381,234,509,41,1072,368
110,652,82,549,343,43,526,29
12,946,48,27,9,50,719,143
188,117,52,1,42,54,366,4
7,3,151,4,5,58,408,54
422,2,315,85,4,104,777,718
459,1,683,5,48,117,121,518
9,1,17,2,6,155,20,4
559,126,734,6,14,159,78,415
72,208,40,89,16,236,94,113
14,294,14,28,10,350,127,66
221,353,157,189,274,351,281,682
159,384,170,300,168,356,290,633
67,508,237,2,23,364,431,342
558,593,346,1,13,365,54,83
53,596,191,28,38,439,151,534
168,645,352,3,11,445,573,471
559,151,359,146,323,446,229,413
51,118,179,16,40,462,241,454
8,409,7,33,5,493,823,50
56,757,17,31,34,505,71,20
243,64,314,188,287,892,767,681
2,38,141,87,2,1054,188,100
58,3,200,208,32,45,19,289
69,1,245,13,20,60,625,472
55,400,31,23,35,68,827,81
21,891,113,29,164,76,95,107
559,893,566,172,233,83,309,329
63,116,185,2,28,100,420,46
68,88,105,1,21,112,773,516
11,942,163,96,7,122,979,38
49,117,34,16,89,152,46,557
55,54,157,19,35,174,219,24
419,1,166,17,7,185,75,690
7,211,147,21,4,273,971,94
50,675,39,4,41,305,389,498
