Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
7284,13189,729,699,277,18824,9733,1041
7285,13190,13330,16667,278,18825,5720,10940
7286,13191,13331,286,279,18826,4115,10939
7287,13192,8980,218,280,18827,8393,10938
777,13193,13332,30,281,18828,1453,10937
7288,13194,731,513,282,18829,947,505
7289,13195,2387,41,283,18830,7682,11258
7290,13196,443,48,3277,18831,4623,155
7291,13197,13333,166,284,18832,5567,10936
1460,13198,735,978,285,18833,14980,500
1700,13199,1677,291,5889,18834,8747,158
7292,13200,739,43,286,18835,14671,679
7293,13201,13336,932,287,18836,11928,10935
4683,13202,186,956,3278,18837,3461,447
778,13203,2389,50,5890,18838,3695,13375
1797,13204,741,10350,6826,18839,10029,272
1461,13205,13337,471,288,18840,4885,10934
7294,13206,13338,14810,289,18841,7774,10933
4995,13228,2391,140,6827,18842,7612,13304
7295,13229,13339,292,290,18843,3463,10932
7296,13230,13341,982,291,18844,5977,10931
7297,13231,747,169,292,18845,13916,681
7298,13232,8994,602,293,18846,4002,10930
7299,13233,8995,336,14414,18847,1270,12378
7300,13234,13343,514,294,18848,9225,10929
1463,13235,13345,293,295,18849,4174,10928
1464,13236,13346,603,296,18850,268,10927
1465,15292,9005,229,297,18851,5289,10926
7301,15337,9006,14941,298,18852,11781,10925
7302,15338,13348,44,299,18853,14385,10924
1466,15339,9012,290,300,18854,8257,10923
1467,15340,13349,222,301,18855,2183,10922
7303,15416,760,690,302,18856,3919,684
7304,15432,9016,18594,17040,18857,2182,11260
7305,15433,9017,5209,303,18858,7324,10921
7306,15448,13351,34,304,18859,6244,10920
1161,15449,13352,42,305,18860,4151,11261
783,15450,767,235,306,18861,6999,685
7307,15451,776,571,10867,18862,4940,169
1156,15452,13353,3971,307,18863,6683,10919
7308,15453,777,165,308,18864,11923,688
785,15454,780,10347,14425,18865,2883,222
4347,15455,2006,16678,5891,18866,6147,13390
1471,15456,13357,498,309,18867,12714,10918
1472,15457,13359,139,310,18868,3458,10917
391,15458,13360,519,311,18869,5748,10916
1809,15459,788,223,312,18870,2407,548
7309,15460,9039,38,313,18871,7356,10915
1474,15461,2451,515,314,18872,1206,11262
7310,15462,9041,964,315,18873,10929,10913
1475,15463,13363,573,316,18874,8619,10912
7311,15465,792,17827,317,18875,1726,690
7312,15466,12307,473,3279,18876,8237,11263
1477,15467,13364,497,318,18877,1246,10910
789,15468,794,704,14433,18878,2364,189
7313,15469,13365,985,319,18879,2597,10909
1058,15479,9052,686,320,18880,655,11264
1478,15480,13366,685,321,18881,4270,10908
7314,15491,479,339,3280,18882,8908,90
7315,15492,9057,521,322,18883,12687,11265
7316,15493,13367,224,323,18884,14006,10907
792,15494,803,39,324,18885,4122,693
1059,15495,805,568,14440,18886,7582,345
1815,15496,9064,474,14443,18887,9274,11267
1479,15497,13369,101,325,18888,6064,10905
7317,15498,809,112,14447,18889,5425,283
1480,15499,811,274,326,18890,8009,694
7318,15500,13372,566,14449,18891,2380,11268
7319,15501,13789,472,327,18892,7870,8215
793,15502,2488,516,3281,18893,14661,13005
4359,15503,13376,198,328,18894,5415,10903
794,15504,17,565,3282,18895,13642,51
7320,15505,13378,470,10868,18896,14801,11269
7321,15506,13381,106,329,18897,5023,10901
7322,15507,13383,277,330,18898,7964,10900
1481,15508,13384,18587,331,18899,7685,10899
1140,15509,835,988,332,18900,4373,520
7323,15510,9082,199,333,18901,3836,10898
6038,15511,1183,109,13199,18902,7453,567
7324,15512,13385,275,334,18903,9918,10897
1483,15513,13386,105,335,18904,312,10896
7325,15514,9086,966,336,18905,14721,10895
4363,15515,9087,17169,337,18906,9940,10894
4364,15516,9089,278,338,18907,11819,11270
7326,15517,13387,338,339,18908,5506,10893
7327,15518,13389,5225,340,18909,2670,10892
7328,15519,13390,567,341,18910,7705,10891
7329,15520,13391,941,342,18911,12096,10890
417,15521,13392,276,343,18912,12636,10889
7330,15522,9096,510,344,18913,935,10888
1128,15523,13790,545,345,18914,4763,8196
796,15524,845,107,346,18915,8198,468
7331,15525,13394,525,347,18916,12913,10887
798,15526,2510,104,348,18917,2185,11271
1484,15527,13396,96,349,18918,3682,10886
1827,15528,13398,197,7450,18919,961,11272
800,15529,2515,524,5892,18920,2647,13123
1065,15530,13401,348,350,18921,7717,10885
1831,15531,2524,98,351,18922,13468,11273
3785,15532,13402,310,352,18923,1405,10884
1832,15533,9117,311,353,18924,3889,10883
7332,15534,855,271,354,18925,7194,542
7333,15535,857,108,355,18926,14040,705
802,15536,13405,99,356,18927,4585,10882
7334,15537,13407,607,357,18928,12270,10881
6806,15538,9138,14878,358,18929,4671,12712
1836,15539,9139,489,359,18930,9598,10880
7335,15540,9140,110,360,18931,6386,10879
7336,15541,2531,967,361,18932,6580,11274
1486,15542,2537,168,362,18933,12637,11275
803,15543,13412,490,363,18934,2474,10878
804,15545,13413,588,364,18935,11905,10877
1488,15546,2543,273,365,18936,2221,11276
7337,15547,879,538,366,18937,4593,709
7338,15548,13414,986,367,18938,6850,10875
5826,15549,13415,172,368,18939,1109,10874
7339,15550,13416,181,369,18940,12971,10873
7340,15551,2546,612,370,18941,13516,11277
805,15552,13418,540,371,18942,6432,10872
7341,15553,2030,118,5893,18943,2872,13139
7342,15554,2549,284,372,18944,7333,11278
285,15555,9158,202,373,18945,5771,10870
7343,15556,13421,364,374,18946,914,10869
1491,15557,893,182,375,18947,3485,712
1492,15558,13422,323,376,18948,6404,10868
1073,15623,13423,942,377,18949,14177,10867
3913,15624,9164,325,378,18950,688,10866
1074,15625,13425,313,379,18951,5084,10865
7344,15626,13427,488,380,18952,11248,10864
808,15627,9168,282,381,18953,7311,10863
7345,15628,9169,923,382,18954,8060,10862
7346,15629,13791,487,383,18955,10788,8158
1493,15630,900,961,384,18956,5534,714
7347,15631,13428,203,385,18957,8002,10861
7348,15632,902,184,3284,18958,1584,336
810,15633,1722,314,7460,18959,14438,637
1494,15634,9174,283,386,18960,2716,10860
7349,15635,9176,918,387,18961,6529,10859
1495,15636,9184,119,388,18962,11129,10858
1077,15637,909,541,389,18963,7513,541
7350,15638,919,113,390,18964,11278,715
7351,15640,9195,204,391,18965,8916,10857
2206,15641,13430,281,392,18966,104,10856
7352,15642,13431,356,393,18967,4570,10855
7353,15643,13433,175,394,18968,6648,10854
1079,15644,13435,279,395,18969,7938,10853
1496,15645,927,495,6828,18970,645,183
1497,15646,13437,114,396,18971,5288,10852
1852,15647,13439,951,397,18972,8064,10851
813,15648,13440,550,398,18973,6836,10850
1853,15649,13442,587,399,18974,3025,10849
1498,15650,937,280,3285,18975,999,182
7354,15651,13444,200,400,18976,1345,10848
815,15652,941,177,17583,18977,15310,508
1855,15653,2607,312,14494,18978,6266,13176
7355,15654,943,586,14497,18979,4669,334
7356,15678,13446,939,401,18980,5423,10846
7357,15679,13447,983,402,18981,6955,10845
7358,15680,2585,17167,3286,18982,2165,13370
1499,15681,13448,115,403,18983,5298,10843
4405,15682,13450,111,404,18984,10180,11280
7359,15683,954,116,3287,18985,2405,501
817,15684,13453,201,405,18986,1465,10842
7360,15685,13454,536,406,18987,3377,10841
7361,15686,1740,496,407,18988,3055,450
2014,15710,2617,349,408,18989,559,11281
7362,15972,9234,179,3288,18990,8865,11282
7363,16052,9235,117,409,18991,4636,10839
2104,16053,4283,590,10870,18992,13017,11283
7364,16054,966,551,410,18993,4257,493
5833,16055,968,100,411,18994,3063,484
7365,16056,972,494,412,18995,15119,721
7366,16058,9241,264,413,5,6789,10838
7367,16059,4290,191,5894,7,8342,12202
7368,16060,13460,261,414,14,1290,10837
1863,16061,2629,492,10872,16,7911,12783
820,16062,9247,12650,415,30,2946,10836
7369,16063,9254,17980,416,32,4945,10835
7370,16064,2615,683,3289,36,13589,12262
4410,16065,13463,965,417,44,13357,10833
7371,16066,9256,156,418,48,5214,10832
482,16067,13464,491,419,74,4852,10831
7372,16068,994,262,420,76,12099,725
7373,16069,13465,948,421,80,6125,10830
4700,16070,9261,92,422,83,14150,10829
824,16071,2624,192,5895,118,5830,12296
1503,16072,9268,952,423,124,11955,10828
7374,16073,9272,157,424,147,9675,10827
7375,16074,1002,94,425,149,12520,728
1504,16075,4312,89,10876,151,5965,11284
7376,16076,13467,605,426,167,994,10825
7377,16077,4314,93,10878,180,7560,11285
7378,16078,13469,546,427,198,6136,10824
491,16079,13470,585,428,199,153,10823
7379,16080,13471,549,429,220,5418,10822
7380,16081,1004,79,430,226,8058,729
7381,16082,13473,589,431,228,14287,10821
1505,16083,2657,154,6829,231,5949,13382
1873,16112,13474,12321,432,239,3310,10820
1506,16113,13475,493,433,240,216,10819
1508,16114,13476,940,434,241,10765,10818
826,16115,9281,547,435,288,9894,10817
1509,16842,13478,80,436,291,6175,10816
7382,17080,1020,984,437,292,2125,459
1510,17145,2673,582,438,314,6084,11286
5838,17409,6766,531,439,413,10678,11287
7383,17685,2675,155,440,424,1722,11288
1043,17842,1029,575,6830,442,4359,228
1511,18095,13484,7023,441,452,468,10813
6870,18298,9304,660,442,455,4727,10812
827,18315,4552,88,443,457,756,11289
1512,18609,1318,987,5896,547,4466,328
1513,18743,1034,91,444,736,10538,454
828,19350,9312,190,445,740,1847,10811
7384,19442,2684,307,446,743,6087,11290
1040,19523,13488,258,447,744,4234,10809
7385,19547,1042,574,6831,745,1819,152
1038,19726,2688,938,448,746,4056,12842
1880,19928,13489,195,449,749,12197,10806
7386,20193,2697,102,450,751,1211,12544
7387,20520,4582,689,5897,753,4855,13301
1515,20726,2700,576,5898,754,5703,13195
7388,20811,13490,937,451,755,15022,10802
830,20812,13491,18596,452,757,14146,10801
7389,21031,9321,161,453,764,12767,10800
7390,21040,13493,270,454,768,2687,10799
1645,21127,13496,164,455,769,7476,10798
7391,21200,13497,309,2440,770,9191,10797
1100,21669,13499,14045,2437,771,6787,10796
7392,22163,13500,103,2434,772,5658,10795
7393,22299,13501,968,2431,773,450,10794
7394,413,13502,196,2428,862,3750,10793
1518,5550,13503,97,2425,864,5814,10792
7395,5551,13504,527,2423,865,3188,10791
7396,5552,13506,308,2420,871,6530,10790
7397,5553,13507,90,2417,872,1006,10789
7398,5554,9351,268,2414,873,1988,10788
832,5555,9357,481,2411,874,992,10787
1103,5556,13509,482,2407,875,4904,10786
2099,5557,9362,2118,13202,876,12089,12554
7399,5558,13512,95,2403,877,9964,10785
7400,5559,13513,193,2400,879,14051,10784
7401,5560,13792,931,2397,882,2596,8067
266,5561,9369,158,2394,892,8012,10783
834,5562,9372,529,3341,893,4034,13203
7402,5563,1059,672,1667,895,3609,514
7403,5564,9379,935,2385,897,1199,10782
1520,5565,9381,266,2382,899,5322,10781
7404,5567,2720,526,2376,900,4739,11291
7405,5568,9385,17388,13203,901,1059,12621
1108,5569,13516,963,2373,902,1336,10778
7406,5570,1067,269,13205,903,5632,375
7407,5571,13517,194,2366,904,12355,10777
5843,5572,13519,14,2363,905,2915,10776
1110,5573,13520,213,2360,906,10620,10775
7408,5574,13521,131,2357,953,13059,10774
836,5575,1071,263,2354,1256,13112,740
7409,5576,13522,959,2353,1257,5015,10773
3307,5577,9398,485,2350,1258,1548,10772
7410,6889,2729,132,5909,1259,768,13331
7411,8010,13524,123,2343,1260,2449,10770
7412,8011,2734,581,2338,1263,15013,11292
7413,8012,9414,207,2335,1267,7644,10769
1522,8013,9415,13,2329,1449,3652,10768
7414,8014,13530,324,2327,1472,384,10767
1011,8015,9419,133,2325,2365,838,10766
1523,8016,13531,265,2323,2435,2292,10765
1525,8017,2737,208,2321,2437,6002,11293
1526,8018,13533,6,2320,2439,13625,10764
1901,8019,13534,486,2318,2539,5365,10763
7415,8020,9422,206,1682,2693,14807,12762
7416,8021,2747,343,2315,2701,888,11294
7417,8036,13536,658,2314,2992,4536,10760
7418,8038,1098,7,2313,3220,7520,748
5086,8039,13538,10,2311,3361,1379,10759
1905,8040,2753,949,5936,3820,2916,13249
7419,8041,13540,129,2308,3821,1268,10757
5852,8042,13541,122,2306,3822,761,10756
1910,8043,1102,8,2303,3823,3081,472
7420,8044,13543,12,2302,3824,2031,10755
7421,8045,13544,16951,2300,3825,10167,10754
258,8046,13545,522,8006,3829,3258,11296
4459,8047,1106,924,3092,3839,2668,474
1120,8048,1108,212,2294,3841,419,750
7422,8049,9444,130,2292,3846,5313,10753
7423,8050,1787,688,7066,3847,5491,309
1912,8051,13547,980,2289,3848,4150,10752
7424,8052,13548,260,2287,3858,3789,10751
842,8131,9454,9,2284,3859,7578,10750
7425,8147,1127,341,5959,3860,7343,276
7426,8148,9458,483,13207,3861,8474,12261
580,8149,13553,957,2280,3862,12628,10749
7427,8150,13554,215,2278,3863,1191,10748
7428,8151,2763,528,2276,3864,3165,10747
843,8152,13555,210,2274,3865,6909,10746
844,8153,2768,979,1709,3866,5826,11297
845,8154,9474,17592,2271,3867,6687,10744
7429,8155,13557,17,2269,3868,12708,10743
1531,8156,13558,21,2267,3869,4498,10742
7430,8157,13559,973,2264,4452,10063,11299
7431,8158,9480,216,2261,4458,376,10741
4472,8159,2776,12080,13208,4461,1724,13104
846,8160,13564,3780,2259,4463,9565,10739
7432,8161,13565,15998,2257,4478,7756,10738
1920,8162,9492,318,5984,4480,8888,12877
7433,8163,13566,272,2253,4489,9493,10737
595,8164,13570,9812,2251,4497,10518,10736
5102,8165,13571,16938,2249,4498,6693,10735
1533,8166,9498,23,2247,4499,454,10734
7434,8167,9500,19,2244,4508,11336,10733
7435,8168,9502,484,1730,4509,2696,11300
7436,8169,4440,24,3343,4510,1553,13339
7437,8170,2795,10765,2239,4511,1865,12515
7438,8171,4448,135,8008,4512,7663,13118
7439,8172,13579,126,2236,4513,4412,10729
1924,8173,9523,211,2234,4514,2081,10728
1133,8174,13580,25,2232,4515,5958,10727
7440,8175,9528,124,2231,4516,5007,10726
1534,8176,13581,20,2229,4517,3397,10725
2096,8177,2804,532,2228,4518,8011,11301
7441,8178,2808,518,2226,4519,1165,11302
4711,8179,9531,14880,2224,4520,3876,10724
7442,8180,1189,320,2221,4521,12922,602
7443,8181,1192,316,2220,4522,5411,603
1536,8182,13582,542,2218,4523,5705,10723
851,8183,2811,703,6017,4524,2124,13333
5109,8184,13583,347,2215,4525,2252,10722
7444,8185,13585,993,2213,4526,7788,10721
7445,8186,2283,209,1746,5185,6929,13340
1918,8187,13588,16,2208,5187,3568,10720
11784,8188,9558,214,2206,5190,7696,11303
2908,8189,2829,11,2203,5193,3802,11304
2212,8190,13589,14331,2200,5194,9542,10717
11785,8191,9561,533,2197,5198,3769,10716
1035,8192,13590,267,2195,5210,699,10715
1724,8193,1214,537,2193,5216,3925,769
3236,8194,7685,22,2191,5218,16607,11305
8038,8195,13592,687,2189,5221,3378,10714
6188,8196,1220,583,2187,5222,1975,470
3251,8197,2867,134,2185,5237,14355,11306
11786,8198,2870,14815,2183,5251,4570,11307
265,8199,13595,125,2182,5262,18,10713
3275,8200,9576,15,2181,5263,14663,10712
544,8201,9580,517,2179,5272,6662,10711
162,8202,9581,18,2178,5280,6956,10710
3337,8203,9588,578,2177,5302,268,10709
3341,8204,9590,1,2175,5303,7482,10708
3342,8205,1245,3,2173,5305,4311,439
11787,8206,13600,530,2171,5308,1277,10707
2374,8207,2898,539,2169,5309,7178,11308
3359,8208,13601,5,2167,5310,5497,10705
2150,8209,7858,610,1787,5312,2653,11309
2148,8210,1261,232,2164,5315,1805,601
64,8211,9599,127,2161,5322,12413,10703
3391,8212,1267,205,2159,5326,663,599
3001,8213,13603,4,2157,5334,2570,10702
11788,8214,1271,584,1797,5336,6572,543
13,8215,7707,360,2155,6889,8596,12489
3006,8216,9605,128,13211,7058,6324,12492
5932,8217,13605,534,2153,7059,2011,10701
2,8218,13607,121,2151,7060,268,10700
3427,8219,9609,975,2148,7061,2033,10699
3431,8220,2905,535,2146,7062,6561,11310
3439,8221,9611,14330,2144,7488,10934,10698
5608,8222,13610,2,2142,7534,11846,10697
11789,8223,2876,120,1816,7546,5315,12497
3457,8224,2911,974,2140,7553,10017,11311
3458,8225,13611,225,2138,7560,8670,10696
2134,8226,13612,7944,2136,7578,1206,10695
2133,8227,1292,156,2134,7581,3323,513
1438,8228,9629,5341,2132,7592,8759,10694
87,8229,9631,3586,2130,7597,17302,10693
90,8230,9632,214,2128,7600,425,10692
11790,8231,13617,31,2126,7603,16268,10691
8290,8232,9639,35,2125,7612,7583,10690
3507,8233,4742,181,2124,7615,16854,11312
499,8234,5157,5343,18113,7617,5149,13348
1399,8235,13621,22,2121,7639,14307,10689
2470,8236,13622,88,2118,7654,14452,10688
485,8237,5163,119,8016,7671,288,11313
11791,8238,13624,59,2116,7677,2183,10686
1336,8239,1320,6072,2114,7701,4833,553
475,8240,1322,122,13212,7736,2823,231
11792,8241,1326,106,2111,7820,2429,607
6608,8242,5520,6347,2951,7833,994,12951
11793,8243,7046,170,2109,7848,12882,12561
3615,8244,13627,216,2107,7905,16138,10685
8403,8245,1337,41,2105,7963,7549,401
11794,8246,13630,45,2103,7965,9462,10684
3627,8247,12477,34,1860,7976,12762,11314
457,8248,2945,98,2101,7994,93,12566
3634,8249,13632,75,2099,8000,5206,10683
8432,8250,13633,3029,7072,8001,17171,11315
3652,8251,4549,60,8017,8011,5424,11316
4530,8252,13634,74,2094,8459,13633,10681
661,8253,1349,107,2093,8465,142,632
3686,8254,13635,171,2090,8466,9667,10680
11795,8255,13637,43,2087,8469,9657,10679
11796,8256,2955,12435,2086,8472,12339,11317
437,8257,13638,180,2080,8473,13563,10678
5947,8258,4556,46,3347,8475,5261,12943
3700,8259,9679,36,2075,8476,1187,10677
2134,8260,13640,153,2072,8477,12564,10676
399,8261,13641,101,2069,8478,10746,10675
1,8262,9686,76,2066,8479,3495,10674
2,8263,9687,61,2061,8481,15235,10673
3,8264,13642,207,2057,8482,18225,10672
4,8265,13643,12441,2055,8483,9403,10671
5,8266,13645,193,2052,8484,12889,10670
6,8267,13646,123,2049,8487,11139,10669
7,8268,9688,32,2044,8488,6609,10668
8,8269,2967,178,2043,8489,18426,11318
9,8270,9692,40,2040,8490,11952,10667
10,8271,13648,30,2037,8491,17699,10666
11,8272,7752,5866,1908,8492,9949,12606
12,8273,1378,230,2034,8493,18521,486
13,8274,9702,92,1912,8494,18341,13110
14,8307,9704,160,2030,8495,9174,10665
15,8308,1385,4449,2028,8496,4492,488
16,8309,9713,72,2026,8497,5476,10664
801,8310,13653,217,2024,8498,19899,10663
17,8311,9719,154,2022,8499,12730,10662
18,8312,13654,57,2019,8500,16287,10661
19,8313,13655,120,2016,8501,15205,10660
20,8314,13656,205,15321,8502,15916,11319
21,8315,2988,2940,2012,8503,222,11320
22,8316,4596,179,8019,8504,5198,11321
23,8317,9722,104,2008,8505,18510,10658
24,8318,2989,38,1935,8506,12812,11322
25,8319,13659,15,2003,8507,14623,10657
26,8320,13660,42,1999,8508,22582,10656
27,8321,13663,233,1998,8509,12152,10655
28,8322,1401,12434,1996,8510,12196,540
29,8324,13664,37,3354,8511,3139,11323
30,8325,11813,197,6214,8639,5455,13174
31,8326,13665,5973,1992,8644,19914,10653
32,8327,2995,94,1989,8659,1274,11324
33,8328,4606,187,8024,8662,3318,11325
34,8329,3005,73,1984,8666,17991,11326
35,8330,13667,58,1982,8674,17888,10652
2689,8331,1408,121,1980,8676,21249,497
36,8332,13793,105,1979,8684,7024,7888
37,8333,13669,12097,1977,8685,7976,10651
38,8334,13670,212,1975,8707,5571,10650
2160,8335,13671,39,1972,8727,21531,10649
39,8336,3008,4448,11091,8728,13709,13358
40,8337,13673,548,1970,8746,21560,10648
41,8358,13674,5191,1967,8764,22459,10647
42,8359,13675,44,1962,8765,17687,10646
43,8360,13676,7746,1961,8766,20514,10645
44,8361,13677,33,1958,8767,19730,10644
45,8362,1418,169,1955,8768,5083,569
46,8363,3023,12407,1967,8959,4123,11327
47,8364,9778,5450,13214,8960,20455,12676
48,8365,1430,221,1951,8961,22275,411
49,8366,13683,155,3367,9405,21048,11328
50,8367,13684,95,1948,9407,18585,10643
51,8368,3017,206,1945,10400,20176,11330
52,8369,13685,204,1944,10405,8405,10642
53,8370,13686,208,1941,10406,20142,10641
54,8722,3024,102,1938,10409,7699,11331
55,8723,3028,167,1935,10410,2617,12460
56,8724,3030,111,1932,10411,7946,11332
57,8725,1439,5754,1930,10412,18838,572
58,8726,13689,6070,1927,10413,122,10640
59,8727,1444,211,1925,10414,3541,446
60,8728,9795,219,1922,10415,22851,10639
61,8729,5203,91,8036,10416,7408,11333
62,8730,13690,1146,1916,10417,6837,10638
63,8731,13691,11,15422,10418,8254,11334
64,8732,1446,14,1911,10419,21044,319
65,8733,13692,5,1906,10420,14528,10637
66,8734,10215,1388,11892,10421,15927,11335
67,8735,1448,81,13215,10422,6372,265
68,8736,2129,65,3369,10423,3218,13407
69,8737,1459,31,1894,10424,4225,711
70,8738,13693,50,1890,10425,9337,10636
71,8739,9805,6332,1888,10426,8432,10635
72,8740,13695,3069,1885,10427,10645,11336
73,8741,9808,166,1883,10428,5652,10634
74,8742,1465,195,13216,10429,626,199
612,8743,13696,112,1878,10430,7765,10633
979,8744,13697,168,1876,10431,11030,10632
598,8758,3057,159,6307,10432,23147,13169
75,8759,13698,5875,3370,10836,4704,11337
76,8761,9821,5895,1869,10837,2138,10631
77,8762,9823,49,1865,10838,4072,10630
78,8763,13701,5968,1862,10839,15213,10629
79,8764,13702,19,1859,10840,9210,10628
80,8765,1860,213,6319,11123,2873,142
2736,8766,13704,24,1855,11124,20430,10627
81,8768,7813,186,3371,11125,3078,13328
82,8769,9836,7,1848,11512,22501,10626
83,8770,13706,202,1845,12237,16175,10625
84,16716,13708,82,1842,12716,15998,10624
85,17617,13709,226,1835,12717,3526,10623
86,17749,13710,5324,1833,12792,18729,10622
87,18422,13711,66,1831,12872,9470,10621
88,20369,13712,51,1828,12877,11181,10620
89,20409,13713,6074,1823,12883,4995,10619
90,21466,13715,113,1819,12887,20909,10618
91,21654,3103,96,1818,12901,1067,11338
92,1189,1499,6091,1816,12903,12037,752
93,1183,13716,184,1812,12907,15091,10617
94,1167,13717,158,1809,12917,11817,10616
95,1165,13718,17,1805,12922,26,10615
96,1158,13077,79,707,12927,9607,10944
97,1156,509,1,817,12935,10519,11218
98,1009,13078,78,709,12942,9405,10903
99,922,513,62,820,12946,99,11219
100,698,1721,218,3639,12954,9586,13407
101,690,3594,47,6584,12967,8860,35
102,684,3613,225,4984,12968,15083,13402
103,541,2068,109,1254,12973,14732,13435
104,417,3145,89,3410,12986,17799,39
105,416,3555,5196,1258,13017,18614,13417
464,415,1715,4,4066,13020,16887,13414
106,3494,3564,192,2530,13030,16183,43
107,3589,3569,458,7344,13034,23065,13404
108,3590,1716,229,2149,13038,11319,13440
1946,3591,1718,8,9983,13070,16568,33
109,3592,13080,1131,712,13073,25,10772
110,3593,13081,2,713,13082,23018,10733
111,3594,13083,11181,714,13104,439,10731
112,3595,13084,10,716,13113,23001,10586
113,3704,1972,188,6585,13141,14377,12903
114,3705,1947,9414,2531,13234,12950,12886
115,3706,1695,1098,3757,13235,7713,12922
116,3707,13087,63,718,13236,15926,10562
117,3708,522,48,828,13237,6194,11220
118,3709,1413,4992,829,13238,11382,506
119,3710,13090,110,721,13239,16379,10532
120,3711,13091,151,724,13240,7924,10511
121,3712,13092,90,726,13410,555,10503
122,3713,6628,5429,1096,13411,4097,2234
123,3714,13094,5435,728,13412,6313,10473
124,3715,6195,228,12,13413,21099,12477
125,3716,513,472,1942,13414,12363,933
126,3717,117,6,1010,13415,21168,191
127,3718,154,5245,12562,13416,13577,196
128,3719,118,227,11976,13417,19451,155
129,3720,13099,12398,729,13418,10115,10454
130,3721,545,12,841,13419,14878,11222
131,3722,13101,3,733,14309,14074,10448
132,3723,13103,1093,735,14310,12757,10416
133,3724,13105,80,738,14311,5934,10409
134,3725,559,64,1118,14312,11219,12532
135,3726,2081,93,848,14313,16576,12537
136,3727,13106,5215,740,14314,19217,10397
137,3728,13107,6063,741,14315,20987,10376
138,3729,13108,194,742,14316,22344,10370
139,3730,13109,116,743,14317,13583,10324
140,3731,562,196,853,14318,6458,11223
141,3732,13110,7753,745,14319,9724,10257
142,3733,6682,100,69,14320,12339,11270
143,3736,1306,23,1629,14321,22496,342
144,3737,210,523,856,14322,19696,339
145,3738,13111,5326,748,14323,12807,10226
146,3739,1298,157,1128,14324,2199,344
147,3740,224,28,858,14325,11164,339
148,3741,3679,6237,11557,14326,20999,11224
149,3742,3230,201,1563,14327,4154,11214
150,3743,565,16,860,14328,15902,11226
151,3744,1285,5756,861,14329,7882,473
152,3745,2075,86,639,14330,19797,13375
153,3746,2071,1090,234,14331,20178,13379
154,3747,2050,70,6409,14638,15344,13374
155,3748,204,185,9048,15279,1923,86
156,3749,571,55,914,15280,5845,13372
157,3750,2089,5227,7628,15281,7556,13363
158,3751,13113,5329,753,15282,3780,9542
159,3753,7219,234,6586,15283,14857,13270
160,3754,7189,117,7342,15284,11776,13259
161,3755,7194,6082,2532,15285,5042,13257
162,3756,7228,165,19,15286,8006,13293
1812,3757,13114,54,754,15287,2351,9537
163,3758,6393,6064,11558,15288,18885,12331
164,3759,4843,6136,2776,15289,10370,12304
165,3760,248,176,7594,15290,9218,119
2312,3761,199,203,16265,15291,16512,104
166,3762,212,25,9954,15292,11460,80
167,3763,170,3160,1081,15293,5873,100
168,3764,1280,189,1146,15294,22095,106
169,3765,134,6067,11006,15295,11526,87
170,3766,48,6068,4083,15296,7955,97
171,3767,13115,29,755,15297,766,9534
172,3800,13116,18,756,15298,6258,9526
1768,3816,575,87,866,15299,1082,11228
173,3817,13117,71,758,15300,10648,9516
174,3818,13118,56,759,15301,19340,9510
175,3819,1275,5323,869,15302,13506,482
176,3820,3738,6089,761,15303,5672,12755
177,3821,2212,118,10807,15304,10129,12750
178,3822,3757,175,7077,15305,9494,12752
179,3823,1272,103,871,15306,15382,483
180,3824,13119,182,763,15587,3643,8678
181,3825,13122,84,766,15588,22426,11124
182,3826,252,1130,640,15589,21407,263
1752,3827,248,220,235,16091,12138,259
183,3828,265,9,229,16948,21633,271
184,3829,266,83,915,17481,433,275
193,3830,582,67,877,18181,13465,11229
185,3831,13125,5447,770,18182,12527,11122
186,3832,587,52,1150,18183,9950,12767
187,3833,2109,114,880,18184,4379,12772
188,3834,13127,97,772,18185,5118,11121
189,3835,13129,20,775,18186,19898,11120
190,3836,13130,5402,776,18187,3180,11119
191,3837,13131,174,777,18188,10239,11118
192,3838,1966,152,533,18189,19670,4255
193,3839,1954,4990,15827,18190,1333,4256
194,3840,8483,222,1,18191,11119,4257
195,3841,8494,26,2,18192,14558,4644
196,3842,8505,13,3,18193,454,4645
197,3843,19209,224,4,18194,17382,4258
198,3844,19210,163,5,18195,22203,1984
199,3845,8507,209,6,18196,15074,4260
200,3846,6588,68,7,18197,2920,4261
201,3847,8525,53,8,18198,929,4262
202,3848,8538,177,9,18199,446,13524
203,3849,8547,7943,10,18200,23075,4263
204,3850,391,115,6996,18201,1011,4264
205,3851,8549,99,11,18202,6300,4266
206,3852,8551,5383,12,18203,13566,4646
207,3853,8560,21,13,18204,20349,4647
208,3854,19211,2625,14,18205,4819,4269
209,3855,19212,27,15,18206,14301,4270
130,3856,8581,15,16,18207,12617,955
210,3857,8583,210,17,18208,22016,4273
211,3858,8585,85,530,18209,11670,4277
212,3859,8615,215,18,18210,13595,4278
213,3860,8639,69,19,18211,3156,1068
214,3861,8649,5189,20,18212,17659,4279
1655,3862,4519,6078,21,18213,3406,4280
215,3863,8679,232,22,18214,7009,4282
216,3864,8700,77,23,18215,5918,1934
217,3865,8704,108,24,18216,14730,4648
218,3866,6992,7,25,18217,21911,4283
219,3867,19213,137,26,18218,9107,4287
220,3868,8715,751,27,18219,8757,4288
