Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
9682,19007,812,9186,1870,22466,13036,463
1581,19010,810,18979,2321,22467,8374,464
1583,19011,794,6119,2100,22468,2163,272
1819,19013,4249,12295,1874,22469,4085,208
6803,19020,515,17234,3405,22470,934,15503
5142,19026,519,70,13780,22471,14213,15716
1586,19034,3473,19008,1877,22472,10431,15551
1587,19060,528,6231,1879,22473,3305,15728
1443,19082,534,615,2103,22474,16650,15308
9438,19083,4243,7592,18170,22475,8474,291
3937,19097,4240,7611,492,22476,17781,57
9683,19137,3482,7613,3263,22477,3036,14951
1596,19145,546,7616,1883,22478,7280,15589
1600,19148,382,7740,23088,22479,9043,15840
3941,19150,83,1257,484,22480,681,199
1825,19152,4228,18959,11626,22481,165,193
1605,19154,4206,19126,1888,22482,4261,275
2546,19159,577,18963,2107,22483,16473,15688
9684,19170,4203,6116,4958,22484,5638,116
942,19181,3257,1111,1906,22485,4675,14524
2550,19184,2687,193,3891,22486,309,15426
8256,19185,4197,204,16780,22487,2702,886
3954,19187,4184,42,12943,22488,9441,53
2552,19188,605,6378,2118,22489,8249,15776
2553,19191,5122,3183,2342,22490,16748,501
2554,19201,5120,1169,1895,22491,17623,663
8277,19373,609,74,2124,22492,4805,15550
3957,19423,630,73,2343,22493,18602,15734
1609,19804,634,1840,3267,22494,180,15296
3971,19980,3495,45,1901,22495,12283,14696
1831,19998,655,17320,1905,22496,6451,15670
2565,20012,670,2104,2349,22497,12605,15497
1457,20015,674,726,1908,22498,10301,14929
3973,20016,4156,6285,1910,22499,6644,353
3977,20017,4155,5897,2757,22500,3800,286
2568,20018,5116,1329,1912,22501,2814,644
3982,20037,680,582,2355,22502,5340,15446
1459,20099,4148,1467,2359,22503,2561,522
8381,20103,703,19063,513,22504,16746,15180
8387,20107,4145,3814,1918,22505,800,808
5182,20108,89,2106,517,22506,9227,526
3998,20118,4136,1244,16503,22507,13480,2082
1461,20119,4129,1556,4959,3,15075,365
1620,20120,3504,690,6928,4,4757,8295
4004,20121,4114,1331,5041,10,782,356
2581,20122,4109,1328,1936,11,4341,143
2582,20123,93,238,1944,13,11619,488
1621,20138,2695,5987,1949,15,13545,343
1622,20187,5080,5318,1950,17,9330,995
4007,20188,770,1246,1951,18,7147,15348
2584,20189,4105,136,14890,20,17482,712
1463,20190,4104,763,1955,21,7205,822
4013,20191,4103,576,1958,24,294,192
4014,20192,787,1338,1960,25,17783,15709
1625,20194,4102,1828,19755,28,5083,298
2590,20241,809,1251,1976,31,15272,15701
2591,20246,94,153,15066,32,6556,285
8455,20300,4096,12199,10597,33,471,395
1836,20301,2089,12195,3269,35,6459,15636
4022,20302,843,347,2384,37,15971,15736
2598,20361,562,157,15541,40,4469,15708
1471,20503,1430,483,4917,42,14455,13203
8477,20576,2714,154,2812,47,16139,13794
4025,20640,5052,264,1128,48,9484,591
1474,20655,4065,573,1354,50,3402,446
4030,20656,2448,1354,16498,51,2864,1812
4032,20657,2090,1358,6073,54,1441,570
4033,20658,2059,1355,615,57,1022,569
2607,20682,4004,7729,10612,58,2788,321
8527,20769,1543,1350,630,66,8753,622
8531,20803,3994,19062,2150,68,319,686
4038,20807,3961,4077,7175,70,6905,671
8544,20814,3954,340,17015,75,3312,567
8545,20815,2081,197,10389,82,10459,15711
2612,20860,2734,134,4961,83,11849,14389
4041,20861,3526,146,6226,85,15493,14822
8555,20862,3419,297,2154,93,12352,15408
4045,20863,858,1194,4962,97,2409,15515
1839,20864,3537,7866,19490,99,4099,7165
4046,20865,1906,1248,2398,104,11055,15297
8567,20866,883,1335,3270,106,16296,15360
4049,20867,888,214,2186,107,16900,15376
8571,20868,901,91,3271,120,17945,15258
4051,20869,3549,6214,10394,124,6497,12761
2619,20870,2765,148,2187,125,14543,14667
1639,20871,904,1109,3272,126,553,15482
4056,20872,913,149,3499,128,700,15270
4058,20873,920,5022,3273,132,1524,15274
2620,20874,103,62,2404,141,18783,1633
4059,20875,3863,1356,2409,142,16605,606
1640,20876,935,697,3274,149,3444,15578
8602,20877,940,107,3009,153,1204,15528
4064,20878,4863,1321,807,156,6746,698
1843,20879,3714,1003,845,157,16171,1004
1644,20880,3655,2074,2196,161,9613,329
9685,20881,3577,1104,899,175,7581,759
1844,20882,3564,351,17153,181,1784,1183
9686,20883,3547,179,925,182,1493,1239
1646,20884,3530,310,16687,185,7260,3257
9687,20885,3509,180,1027,200,3755,540
9688,20886,3415,163,2424,204,4865,753
2634,20887,3307,187,2426,210,6314,794
2635,20888,3251,2668,18213,214,7142,465
9689,21109,3236,124,2199,216,14490,783
1486,21116,3145,322,1416,218,5231,396
6882,21121,3112,105,1436,220,2062,1194
9690,21125,3100,46,2433,223,18936,551
4076,21139,964,127,1365,228,3598,15668
9691,21188,557,986,395,239,5883,15696
4078,21310,3570,144,12843,243,17205,7355
9692,21319,3573,1041,3277,247,1036,14173
1850,21326,3579,12381,13547,253,1047,3308
2648,21333,1083,19541,3280,260,15680,15659
9693,21334,3589,18892,17026,262,4550,3307
2675,21349,3595,2886,4964,263,5601,15149
9694,21351,3605,251,17018,279,4247,6890
1653,21372,1882,6328,1212,280,14688,15240
9695,21386,1217,33,4926,281,16050,15064
1857,21397,2826,12175,3282,284,13283,7952
9696,21458,1227,1201,3283,290,6016,14746
9697,21467,1230,1202,2509,291,8546,15071
9698,21468,140,1332,3213,297,7367,705
9699,21476,1247,6420,2513,300,5449,15245
9700,21499,1252,1188,13444,315,2486,15351
1858,21505,3616,4365,13445,316,2342,14355
9552,21558,3627,1389,31,317,6014,8458
1660,21570,2257,2770,4965,319,672,15275
2697,21573,3634,1184,4966,320,17618,15115
1492,21597,3638,4918,3285,335,720,13684
1493,21615,972,747,3286,337,4980,15083
9701,21619,3643,290,3287,352,6549,14872
9702,21622,1314,1195,3288,366,17259,15053
1863,21709,3649,748,3232,367,4912,13839
4131,21710,1325,1341,17034,368,14878,15047
1499,21711,3653,382,18164,375,4872,14738
9703,22193,3659,1309,3289,393,14226,13055
1667,22199,3663,790,2550,394,17416,8459
1668,22217,1374,6932,2551,401,2920,15196
9704,22221,1388,1206,3290,411,53,15044
1672,22222,1404,8389,247,413,8314,15358
4134,22396,1431,1187,18413,414,3472,14349
9705,22406,3668,342,3291,436,2785,8460
1502,22407,3674,411,4973,437,18812,12874
1870,22414,1463,418,2567,442,9233,15195
9706,22428,3678,7709,3292,444,12093,10045
2728,22430,3683,3112,3293,445,11064,13613
1872,22431,3689,1271,3295,461,5523,3297
9707,22433,3698,19496,3298,462,17019,3293
9708,22436,4646,5567,19757,464,17033,56
9709,22448,4638,19158,12622,466,8464,49
9710,22455,4651,11,877,482,6198,11
1506,22456,783,471,4196,488,1903,3
1510,22457,12768,477,766,491,13809,8628
1511,22458,5,305,3558,512,10046,69
1516,22459,743,2325,2007,514,5139,68
1532,22464,14,6295,2010,515,8061,65
1535,22469,19,722,2013,525,5487,73
1537,22478,748,716,5003,530,219,39
1539,22479,756,720,5006,538,192,72
1542,22481,760,712,2023,549,8014,70
6984,22484,31,109,2653,551,18481,56
1879,22498,5996,12250,13476,554,4142,15869
9711,22501,770,6027,13191,556,6095,14
9712,22520,45,56,3534,558,12775,19
1881,22524,772,6097,10133,560,2627,46
2763,22526,773,61,10134,567,18058,34
2764,22529,776,65,1273,577,4804,112
2783,22532,6502,781,12729,578,9697,15900
984,22539,20,19608,10136,581,5416,66
9713,22541,785,66,1869,582,2062,56
2794,22546,54,2169,2649,583,13158,60
7049,22549,789,110,206,594,18411,296
2803,22551,14194,14281,11749,595,8274,15664
7076,22560,2325,95,2073,596,4038,28
2804,22561,796,142,1562,597,3045,32
7171,22565,800,76,2877,598,3944,71
7178,22566,28,18323,3523,599,1237,59
7247,22569,64,17419,2648,600,1546,61
2820,22577,73,6411,1863,601,577,40
7301,22582,80,113,930,602,1524,33
7320,22591,60,111,3518,609,17328,63
994,22703,86,10848,1862,610,15130,49
4218,22870,818,17750,6956,614,10296,300
7532,22876,823,89,2105,616,603,32
2831,22877,14213,128,11754,617,12113,15833
7637,22914,862,17206,13196,619,12081,132
7672,22941,6399,112,10148,628,6102,15843
7695,22971,4630,19387,12742,629,5473,7
4240,23144,870,2021,4888,633,18161,182
2211,23149,875,2086,4886,634,14127,391
2212,23392,882,2079,14299,653,9689,23
7841,23399,898,108,1530,662,9029,90
5613,23400,925,17298,1166,707,7329,13
5628,23409,187,132,11646,708,9525,41
5629,23428,938,162,11364,709,14623,9
7943,23430,4731,14047,47,721,15505,1472
2870,23443,988,141,263,723,12686,972
4277,23476,2483,186,75,725,16202,423
4280,23557,1025,2022,64,755,14443,1154
8149,23562,1037,263,10201,757,16105,350
8162,23563,1079,14261,296,758,15327,687
2254,23641,1094,591,11568,759,4191,175
2882,24329,1108,7693,305,813,453,1426
9714,24332,4536,6557,82,850,1279,780
1690,24448,1121,453,7018,854,757,213
9715,24568,15494,18261,1414,855,1370,13939
9716,24807,1146,29,95,911,977,952
288,25058,1204,7731,15951,912,6643,381
9717,25075,1207,5691,10439,989,1851,308
291,25131,1209,3804,340,998,12362,858
4307,25134,1274,143,1586,1002,1215,354
9718,25141,15496,119,1415,1022,5271,4914
9719,25155,2761,5600,143,1025,16976,4125
296,25252,2785,7730,1183,1066,592,472
9720,25254,1412,123,1413,1072,13032,620
4320,25256,4373,2690,799,1073,13409,1072
2922,25264,1846,4889,644,1075,2715,273
1700,969,1903,2366,673,1077,14689,817
9721,7632,1938,677,188,1081,2961,1593
9722,8184,1970,18431,707,1085,759,1907
2931,8185,2171,4393,192,1092,16413,1865
4330,8186,2198,106,822,1123,3000,3560
9723,12616,2264,19020,870,1134,2574,1145
9724,12617,15499,172,257,1138,65,9018
9725,12652,15501,232,1416,1140,2349,4978
1716,13443,15503,760,1417,1153,8954,9019
9726,22118,15505,240,1418,1160,17540,9020
9727,22120,15167,241,1419,1170,17715,9021
9728,22121,6352,233,731,1191,15496,9022
9729,22122,15507,512,1420,1219,10635,5011
1906,22123,15509,497,1421,1223,4285,5080
9730,22124,15511,237,1422,1224,12784,5087
9731,22125,5491,1865,4045,1225,3194,2099
4349,22126,735,552,9059,1238,12987,2
4359,22127,737,215,2686,1252,3157,363
2969,22128,722,212,4933,1276,9485,62
4360,22129,12771,196,764,1317,6015,8629
2970,22130,5578,133,3153,1475,10781,14862
4371,22131,5304,174,1917,1477,47,14979
309,22132,7196,7745,1069,1492,17672,14878
4391,22133,738,5516,5565,1493,17245,1
2984,22134,9,131,5568,1494,4390,4
4449,22135,14,590,5571,1495,14677,4
2985,22136,740,7710,13687,1496,2061,24
4482,22137,743,98,8561,1497,10322,30
4483,22138,746,1345,16278,1498,6827,32
4487,22139,4586,97,16738,1499,15333,952
4498,22140,5562,102,16281,1500,2404,16
4513,22141,751,103,8564,1639,4267,3
4528,22142,15520,971,3306,1640,2386,5022
2991,22143,5799,18971,10475,1641,14847,15736
4536,22144,26,68,905,1646,16673,13
4537,22145,5725,13789,7,1648,1138,15704
4553,22146,758,90,3758,1649,4687,1627
4559,22147,40,72,24,1654,4291,50
4561,22148,767,104,13691,1656,4221,23
2999,22149,768,6098,13692,1657,3617,35
4580,22150,5564,573,29,1660,4675,22
4592,7859,46,71,875,1758,498,25
4594,7863,4597,106,16284,1761,18888,65
4608,7864,5875,1024,16285,1770,11779,15812
4614,7865,6497,5023,16287,1777,1089,15831
4621,7866,4599,18069,17033,1786,17793,288
4657,7867,25,77,13694,1818,938,3
4667,7868,15525,69,3307,1819,5587,8954
4674,7869,782,84,3763,1820,1359,877
4681,7870,783,81,1994,1821,5875,157
3012,7871,49,129,909,1822,16006,9
330,7872,14189,3649,15307,1969,11255,15595
4692,7873,2320,6087,5631,1992,539,41
4694,7874,790,799,17303,2091,10219,139
4701,7875,10142,78,4982,2095,3061,8955
4707,7876,2323,15017,4668,2100,7216,229
4756,7877,23,6090,35,2113,18978,10
1921,7878,59,348,910,2115,345,8
4758,7879,799,82,16028,2116,1868,47
4767,7880,800,98,4670,2117,140,221
4784,7881,15529,85,3309,2197,3148,5048
4789,971,74,73,38,2198,14433,42
4812,12495,75,64,2628,2212,11839,36
4819,14697,65,83,40,2213,2377,6
3034,14699,4612,140,1358,2222,4180,3700
3036,14700,808,135,6445,2225,1015,120
4848,14701,14203,5853,15311,2230,3905,15596
4854,14702,812,169,16448,2326,3547,308
4857,14703,814,6387,12849,2395,4903,310
4858,14704,817,63,350,2399,7244,4407
4874,14705,83,72,17095,2406,12297,121
4881,14706,5780,8319,911,2407,17381,15593
4894,14707,8592,1344,3311,2411,9074,15004
4907,14708,821,18321,42,2419,6535,179
4972,14709,822,6393,351,2474,17962,700
3053,6433,90,62,17544,2491,5985,92
1931,7645,824,1299,1714,2507,3220,166
9732,12205,825,34,353,2508,1040,664
3061,12208,8605,16539,3317,2509,9073,13959
9733,12209,827,778,12224,2622,6342,517
9734,12210,6140,18445,15214,2750,11504,15830
1041,12211,6552,18454,4680,2777,5947,13770
9735,12212,15535,8327,3312,2778,3415,8956
9736,12213,837,2194,362,2794,18079,4232
1731,5968,15537,198,3314,2796,13252,8957
9737,6135,851,288,13936,2825,13869,199
391,17684,857,185,16754,2826,1401,201
451,17686,861,7699,14910,2963,4472,105
542,17687,15539,79,3315,2964,133,5222
801,17688,877,75,17857,2965,4768,46
856,17689,884,69,1323,2966,9513,571
3104,17690,15541,87,3316,2979,207,5228
5826,17691,4635,7725,1742,2983,18863,256
9738,17692,4636,1042,1400,2989,17861,83
1732,17693,891,1869,4988,3008,9730,567
1943,1,15543,1342,3318,3049,11909,5233
1945,22803,15545,746,11427,3053,468,15735
8862,5968,895,12188,2029,3054,5168,473
9739,5969,6580,59,2031,3055,17549,15303
3115,5970,5442,99,19808,3061,712,714
1948,6164,2426,752,16309,3065,5612,431
9740,17682,8221,7219,1694,3066,10565,8958
9741,25382,5830,122,2034,3153,34,15173
9742,25383,913,6882,22354,3168,5528,131
9743,25384,916,2586,1777,3197,4350,153
1951,25385,14298,705,15343,3202,12380,13280
9744,25386,922,18285,16455,3376,13641,663
9745,25387,15547,127,3320,3386,4507,13168
9746,1071,928,204,2043,3387,11752,381
3155,1060,4651,178,16773,3406,4062,389
9747,977,936,191,402,3501,2432,1963
9748,876,946,27,2297,3546,10661,683
1741,8,4654,1308,2052,3595,6039,512
9749,7,8807,6288,3352,3597,4123,14415
9750,6,15550,10,4983,3628,8691,8959
3197,5,198,212,927,3959,8715,138
9751,4,4660,1713,3354,3964,2338,653
9752,3,4669,1712,4445,3965,8922,787
9753,2,956,41,406,3968,3784,880
9754,1,957,7678,3356,3971,11565,611
9755,981,4687,19130,15555,3972,1193,1142
3217,8446,958,67,3357,3973,18504,911
9568,8448,4701,209,1495,3976,7881,3613
9756,8449,962,6050,408,3977,3353,907
9757,8450,4730,52,2056,3978,4706,1545
9758,1754,979,197,411,3979,12047,1260
9759,1756,980,3,15125,3980,5915,384
9760,3452,4788,19,3363,3981,4868,1587
9761,3503,4790,372,1811,3982,2645,410
9762,3551,982,6194,412,3983,1100,1653
9763,3588,987,696,413,4113,3412,764
9764,3611,988,6052,3366,4114,2105,1096
5977,3619,996,155,414,4115,6974,1239
1751,3620,4835,776,20280,4220,14498,262
9765,3647,4856,17913,1674,4230,17812,564
9766,3648,4865,6845,695,4328,1335,918
9767,3649,4868,12292,1772,4554,5701,870
9768,3666,1012,344,418,4573,1241,832
3294,3671,4872,159,1822,4658,844,401
3295,3672,4888,130,2065,4663,2923,368
9769,3673,1018,17555,420,4697,6898,1197
1133,3674,1024,2547,3382,4968,15349,1016
1753,3675,1025,18964,3383,4995,799,535
9573,3676,1026,63,4736,5004,4707,669
9574,3677,2484,6073,4737,5033,9496,186
9770,3678,1028,37,422,5089,983,846
9771,3679,1030,120,5004,5348,14787,790
6029,3680,4922,759,1824,5438,15413,780
9772,3681,1036,156,425,5446,3691,1219
9773,3682,1037,7087,426,5476,10386,1301
9774,880,4951,126,2069,5493,16243,2315
9775,1,1041,38,3386,5521,8830,497
9776,314,4964,327,3387,5523,2746,1414
9777,2427,4968,584,19748,5783,5576,322
9778,2494,4995,90,2306,5784,554,1045
9779,2495,1055,841,432,5987,11258,1183
9780,2496,4998,152,5009,6155,8188,1421
9781,2497,4999,150,1845,6156,8453,2306
9782,2498,5006,679,1847,6263,5941,2304
9783,2499,1059,2,3849,6329,2941,974
9784,2500,5040,6051,1851,6330,13627,154
9785,2501,1066,8326,438,6486,991,1068
9786,2502,1069,114,439,6560,9921,1621
9787,2503,1070,7,440,6644,12612,1192
9788,2504,1072,6476,15585,6691,7309,1267
9789,2505,4462,2361,1940,6703,982,966
9790,2506,4466,6099,1943,6704,6008,1327
9791,2507,1076,6357,13976,6706,4531,690
9792,2508,4482,6360,1958,6708,12211,1164
9793,2509,4483,291,1959,6845,5912,2398
3366,2510,4488,341,3394,7332,3126,2397
9794,2511,1083,326,449,7334,3003,2119
9795,2512,4499,286,1967,7335,1245,576
3367,2513,1087,343,456,7350,17678,1498
9796,2514,1089,289,15126,7590,2737,244
3373,2515,1091,921,458,7597,5659,529
9797,2516,4513,2573,1977,7607,17456,1297
9798,2517,1097,947,1234,7727,3943,424
9799,2518,4518,7683,1980,7964,915,3795
3385,2519,1099,707,6712,8105,13186,722
9800,2520,1104,6041,3397,8106,11705,1474
3388,2521,1106,80,2089,8173,12863,289
2001,2522,1108,2270,464,8209,4568,1440
9801,10460,1110,2084,3865,8210,549,606
9802,10503,4555,18,3398,8211,1542,721
9803,10504,1111,278,466,8212,6778,1242
9804,10505,4556,26,2091,8232,9050,481
9805,10506,4566,168,2016,8233,13072,3747
9806,10507,1117,1329,468,8234,18987,1176
9807,10508,4574,40,2316,8235,10426,290
9808,10509,6642,1862,2096,8248,17062,15265
9809,10510,13512,48,440,8371,3452,13095
9810,10511,1120,201,2317,8374,301,1001
9811,10512,15566,8,439,8467,7982,15014
9812,10513,5891,23,2097,8473,205,15740
9813,10514,7158,6082,437,8478,15683,14423
9814,1064,10459,39,436,8551,3564,14929
9815,979,1127,2113,5024,8586,3165,1011
9816,885,1128,5520,18165,8588,2211,75
3432,884,15569,170,434,8674,7116,8960
9817,883,5750,12231,1878,8804,4544,15822
9818,882,2546,17,174,8940,15109,3984
2010,881,15571,213,433,8960,15355,5528
9819,880,1136,674,475,8973,11751,546
9820,697,7169,678,431,9223,2541,15354
9821,695,1138,676,3873,9230,10801,2116
2013,694,11791,1269,428,9253,4882,14006
9645,693,15574,29,19845,9522,12310,15451
9822,692,8910,2120,12923,9526,5035,15767
9823,691,13712,2121,11675,9527,4392,8961
9824,690,9020,2115,3407,9597,11880,14106
3473,689,15576,18954,3527,9810,4143,8962
3504,664,1184,88,16775,9961,17362,71
3572,20,15578,93,422,9962,15251,5741
3576,2417,9082,94,2335,9964,4487,14439
2019,2418,15580,783,420,9971,10823,8963
2021,2419,15582,386,418,10093,289,8964
3735,2420,7210,14265,416,10094,7247,14440
3745,2421,6229,92,3528,10129,6467,15388
3753,2422,7213,626,414,10467,10089,13877
3798,2423,248,1357,2337,10543,16501,681
9825,2424,5980,60,3174,10602,18429,14883
9826,2425,5994,2018,2117,10603,3766,15198
9827,2426,1200,6060,3427,10614,5885,1570
2377,2427,6018,2088,1892,10615,9773,15087
2023,2428,5697,796,1894,11813,13844,224
9828,2429,11839,2729,412,12187,3670,13869
9829,2430,6026,18994,411,12191,3391,13853
9830,2431,6033,44,2343,12394,15420,15270
9831,2432,1211,15,504,12419,11625,1538
9832,2433,6048,51,1907,12654,4987,15428
9833,2434,6050,1067,410,12870,7053,15078
9834,2435,6056,2844,2127,13007,9664,15307
9835,2436,1216,30,16777,13169,306,430
2026,2437,15588,1300,408,13227,3673,8965
9836,2438,1221,252,2133,13985,14501,646
9837,2439,1222,250,507,13987,15231,2101
9838,2440,6076,273,407,14066,1163,14884
9839,2441,5457,7664,1913,14072,6110,544
9840,2442,6077,6047,2356,14128,8776,15074
9594,2443,15091,6046,13476,14155,6192,13825
9841,2444,9243,918,15604,14282,3970,14882
9842,2445,6102,57,2361,14465,12377,15611
9843,2446,14544,121,11684,14556,4146,14449
9844,2447,14562,222,5095,14557,6605,8966
9845,2448,15592,2427,11686,14766,8912,14452
2386,2449,15594,537,404,14954,18285,2970
9846,2450,6119,12244,1921,15094,911,15241
9847,2451,6127,6039,1927,15101,6687,14765
9848,2452,5461,269,1931,15102,3174,506
9849,2453,6134,58,1941,15105,16540,15266
1782,2454,1266,6063,1955,15114,6518,316
1789,2455,6165,1816,1963,15220,7681,14466
9850,2456,1268,17627,1966,15243,1482,543
9851,2457,6183,118,1968,15250,12954,15090
9852,2458,1269,117,1972,15392,10994,423
9135,2459,2680,5925,244,15401,15906,4118
9853,2460,7297,31,19860,15402,3659,15549
9854,2461,15596,1324,403,15408,15751,8967
9855,2462,15598,6026,401,15409,746,2932
6489,2463,6200,101,2367,15863,4282,14469
6593,2464,9404,147,3454,15904,1374,8968
6638,2465,9415,100,3455,16200,103,8969
9856,2466,6208,8,3457,16203,4465,15522
9857,2467,6072,274,970,16204,5180,14473
1312,2468,15110,2536,397,16206,15637,15010
1315,2469,9538,2537,10596,16216,11592,15322
9858,2470,2773,32,259,16459,6470,4211
9859,2471,2786,9,10599,16650,109,1633
9860,2472,2808,7672,284,16781,16956,4246
9861,2473,2817,7680,3467,16782,11914,1844
9862,2474,2955,6046,366,16783,4995,4393
9863,2475,2968,19260,12228,16787,3966,1163
9864,2476,3066,24,6576,16788,6607,1031
9865,2477,3128,1359,17058,16792,280,1040
9866,2478,3149,302,442,16793,3616,4587
9600,2479,3171,6067,463,17287,452,4609
9867,2480,386,18255,17409,18011,399,539
9868,2481,1341,223,584,18053,4335,538
9869,2482,3464,25,678,18058,11948,4902
9870,2483,3525,16,3472,18059,13693,1281
9871,2484,3609,116,7354,18060,13191,605
9872,2485,3656,55,764,18062,13365,2717
2044,2486,3689,368,4085,18066,222,1709
9602,2487,1364,685,610,18069,7503,339
9873,2488,437,13,2918,18070,6533,2235
9874,2489,439,50,2920,18072,1279,2236
9875,2490,3904,2387,898,18073,8267,2646
9876,2491,4006,17732,2287,18074,16482,824
9877,2492,4063,43,2296,18076,7757,2466
9878,2493,4064,14,2298,18077,9490,1632
9879,2494,4066,6,771,18078,8784,873
9880,8051,4223,22,3474,18520,13498,2440
9881,19143,1403,321,3986,18521,16518,1126
9882,19144,1406,21,697,18522,7010,474
9883,19145,4368,20,4357,18523,15462,1141
9884,1082,4381,28,8234,18524,4702,2414
9885,1081,485,53,2985,18711,11235,894
9886,1080,9607,19256,15613,19064,7604,13703
9887,1079,7633,12,16218,19068,9858,14757
9888,1078,6738,4,2146,19071,14409,15420
9889,1076,10236,568,11689,19072,15339,8970
9890,1074,15609,192,393,19181,5966,2899
9606,1073,13773,6081,6195,19183,2160,14910
9891,1072,15611,6044,390,19532,15448,8971
9892,1066,13783,54,1434,19700,4431,15680
9893,1063,1440,42,713,19703,10701,2061
9894,1060,15613,49,387,19704,7991,8972
9895,1056,5990,5,13488,19705,3349,15260
9896,1055,9736,801,6218,19706,2327,15117
1,1052,15615,22073,382,19707,11401,8973
2,1051,1457,1886,7257,20079,8790,317
1547,1015,9802,1574,5046,20087,4738,13674
6705,1004,5465,178,2156,20088,6552,465
2436,986,15617,53,379,20090,7322,8974
10004,970,15619,47,11691,20092,6044,8975
2438,969,1468,41,15616,20097,3136,755
237,967,1474,6623,721,20125,15894,2054
1548,946,13690,1006,377,20138,8227,15271
9,938,15621,19448,373,20147,12012,14480
6713,932,15623,189,372,20148,1109,8976
6716,919,502,134,2180,20168,13975,518
19,911,15625,8651,370,20169,9548,8977
20,910,15627,13329,368,20170,11945,8978
21,887,15629,9141,364,20173,10241,8979
900,886,15631,16904,361,20194,10045,13587
24,882,15633,9236,2396,20220,3601,15546
26,881,15635,9501,358,20225,6693,8980
10005,880,12325,463,355,20234,5863,14515
3848,877,1498,22542,737,20303,3068,1005
27,769,1509,8604,744,20316,1180,2048
10006,763,10008,41,3499,20357,6508,13390
6727,762,1510,179,745,20367,10647,1307
10007,752,1512,206,3500,20376,13255,2047
8217,682,1522,493,4027,20430,3964,1200
1556,681,1533,21561,13895,20437,1864,1010
35,676,1545,16489,7383,20439,3797,1288
922,228,1593,17464,3502,20442,3928,2029
10008,179,1621,32,789,20445,1580,2026
2061,154,1629,13850,15617,20446,2336,1485
38,152,1660,18366,806,20457,13327,3097
10009,147,1661,191,807,20662,2893,2018
1413,141,1665,22173,812,20667,5598,3102
1414,120,1680,22493,817,20699,10310,3117
10010,11,1695,9259,827,20700,8669,3132
2472,22,1713,1039,840,20701,5286,347
10011,47,1718,18735,13066,20702,9879,1099
3874,110,1726,21715,846,20703,657,3163
2483,154,1727,1929,16664,20799,4289,1581
6748,369,1747,172,858,20800,8600,3184
1426,402,1753,17489,859,20801,7319,3190
8988,408,1755,601,860,20802,5040,3192
6761,441,1777,275,5060,21148,8606,1650
59,442,1778,9645,869,21151,15552,1042
1575,488,1794,602,880,21222,5679,3231
62,493,1797,8269,883,21233,8415,3234
5121,495,1815,2304,902,21287,8712,2000
3923,501,1825,2429,908,21364,9925,1410
10012,504,1833,2426,12444,21365,1898,1044
10013,526,1873,282,953,21546,7249,3310
6797,611,1886,278,961,21558,14828,1404
5147,612,1895,1811,966,21828,6298,3332
1590,614,1902,21814,974,21829,12317,3339
78,615,1911,13260,3510,21830,7470,1984
1593,616,1915,15166,1395,22315,11609,559
1595,617,1916,8605,984,22318,10152,1983
1601,618,1919,8920,986,22320,14802,1981
8995,619,1928,1977,992,22321,15128,3365
3951,620,1935,16623,4245,22322,10070,1978
6695,621,1998,1076,1078,22323,3219,1622
3969,622,1999,1419,2411,22324,2328,1063
8334,623,2002,240,1081,22325,9932,3439
3971,624,2013,21704,1095,22326,8407,1614
1614,625,2034,21657,1123,22327,3944,3471
8362,626,2040,268,1132,22328,7461,3477
6832,635,2069,1106,1174,22329,2136,3506
3984,662,2076,239,1183,22330,3705,3513
102,687,2092,1152,3513,22331,6438,1955
8419,700,2103,168,3514,22332,11879,1952
8425,852,2112,143,4337,22333,7125,805
8438,871,2120,142,1216,22334,1803,1089
4015,872,2123,21753,1218,22335,8644,713
8457,873,2125,21630,1219,22336,5734,3561
8480,874,2142,90,1230,1,9884,1943
8493,875,2150,176,17991,4,12948,1941
8497,876,2165,3167,1266,5,4688,1935
8536,887,2183,170,12502,6,7570,1933
1634,888,2261,21086,4431,7,2190,836
115,895,10079,261,3516,9,5547,8981
8585,898,6332,120,2428,10,5505,15650
1642,900,15651,16771,353,18,3104,2816
6874,959,7721,187,441,19,4500,15574
10014,960,15654,10,352,27,13522,8982
10015,978,15656,494,11697,30,3350,8983
2634,979,6253,18889,12468,31,10014,14533
9612,985,14782,16607,17800,35,11089,14534
10016,1085,15658,2382,11698,43,7495,8984
10017,1134,5913,488,2197,44,13821,15782
10018,1137,11886,3340,345,54,7949,13308
10019,1503,10301,3332,3773,64,1189,14366
10020,2473,14101,3345,13970,74,9922,12802
5241,2669,14349,137,496,75,8436,8732
4087,2726,14807,130,791,76,14871,8852
6921,3396,14886,177,828,86,9817,8876
5252,5869,10447,21804,380,128,11920,8985
2670,5871,6190,83,2515,133,5128,14979
2673,5882,7465,22494,342,170,5463,13252
5262,5884,6881,110,2198,202,8816,15319
10021,5885,5485,1,2438,214,11845,2169
10022,5886,12628,223,2440,228,15540,14967
10023,5887,5927,54,19805,316,7661,13218
10024,5888,15662,19646,338,376,6603,2796
6953,5889,10512,155,357,382,5672,8986
10025,5970,6378,1915,2445,441,3770,15156
10026,5985,15664,21615,13508,443,15896,8987
10027,6010,15666,21877,337,468,13281,8988
10028,6012,7409,197,16222,811,4845,13198
10029,6020,15668,72,5148,812,541,8989
