Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
81,4024,34,3,78,3281,3353,24
1,4022,284,2,75,3285,657,304
90,2,206,10,1,4396,1763,223
1,1,196,5,2,4403,4063,183
2,1,310,4,3,4406,3070,157
515,2,311,1,4,4407,1997,159
1,3,312,5,5,347,2300,115
2,4,104,4,5,683,934,224
3,5,21,1,6,685,3234,29
4,6,241,7,6,1815,1273,144
5,1,1,1,1,1816,362,2
6,3,127,9,5,3266,908,170
7,16,152,3,1837,4391,1053,326
8,2,158,1,1837,4394,1286,419
9,14,125,1,1,613,1900,253
10,1,296,1,1837,614,2297,209
7,1,98,1,4,620,3378,221
545,1,301,3,2077,621,2538,107
2059,1,306,3,2121,1780,519,108
2062,1,261,1,52,1781,1960,180
2008,2,7,1,1,1782,294,49
2077,1,64,1,25,4389,45,144
540,1,319,1,47,56,854,17
538,1,322,2,48,450,2090,132
2081,124,327,1,49,456,771,181
1,1,330,2,50,481,129,182
1,2,207,1,16,487,1182,31
2,2,213,48,17,4382,985,3
3,3,216,4,18,4384,2513,8
18,3,220,45,19,4386,1048,21
3,3,23,9,1,113,2146,30
4,3,222,3607,2424,2919,575,174
26,1,104,2,6,2926,1782,159
5,4,133,19,1,2930,3413,136
5,1,141,11,2,2931,2207,209
6,2,139,40,3,4378,1150,200
6,3,152,1,5,4379,2671,206
2,4,157,1,6,4380,714,194
6,4,212,2,24,205,2852,180
7,5,219,5,25,768,160,263
8,6,70,55,9,769,131,10
9,7,127,38,5,809,1490,129
10,8,77,5,20,818,2271,30
10,9,253,9,12,4356,176,199
12,10,264,3,2,4357,3146,395
22,11,241,2,1915,4371,2194,113
22,118,460,1,1,115,1562,20
7,121,58,1,1,764,193,396
22,118,72,2,2,833,107,2
9,8,2,1,3,843,1026,68
39,9,368,1,4,1163,3555,255
40,10,309,1,5,1186,1976,155
28,7,426,1,49,3221,952,67
29,10,317,1,50,3549,2851,421
29,11,52,5,48,3184,102,130
30,2113,70,8,1,3190,2080,66
31,2118,126,1,43,3191,919,285
31,32,243,29,9,4341,2141,319
32,34,381,12,54,4342,2007,129
6,36,102,2545,1,4345,2239,114
15,37,41,3128,2,4350,2095,32
46,38,45,1,1,4351,431,98
14,1835,74,19,2,116,3909,97
15,1039,38,1,162,153,320,13
16,14,53,6,3,154,3769,69
2,2095,61,4,4,753,2610,50
1,2100,65,2,5,2420,4015,49
1915,2,72,2,6,3899,1900,90
1916,7,77,1,7,3900,4149,70
1917,29,81,22,8,4347,608,47
1918,2093,84,9,9,113,1173,46
1919,28,32,1,6,3191,2288,28
1920,4,75,1,8,3192,1727,75
1921,2,47,1,162,3204,1975,40
1921,1,121,1,36,3886,1590,35
8,1,126,3,37,3887,2571,39
1922,2,76,1,34,3888,1260,166
1,3,80,1,32,4345,1226,99
1930,1832,160,3,31,114,855,179
1931,1835,185,3,44,3193,63,100
1932,1836,187,2,32,4336,658,33
1933,1837,71,7,27,4337,1638,112
1934,1,188,1,4,4340,2878,109
1931,1,188,8,27,4341,472,50
1932,2,80,1026,2,4342,348,69
20,2,72,10,26,4343,1348,154
1917,1,306,1,1,861,317,53
1918,1479,430,9,1,874,1268,297
1919,3,307,2,2,885,667,236
1920,1,308,4,3,886,2509,154
1921,1478,229,3,3,1171,1296,215
1922,4,450,6,4,1172,786,164
1,2,4,2,5,1173,1054,52
1881,1,47,1,5,1194,1928,251
1882,2,50,81,6,1670,2399,253
1890,1477,104,1,6,1672,362,109
11,1479,4,11,8,1680,1988,43
12,4,110,8,9,1681,1472,235
34,5,224,2,10,1705,1827,162
34,1,233,5,2,1706,1723,163
35,1,238,15,6,1707,390,18
23,2,244,1,7,1708,1465,19
24,1,305,4,10,1653,2085,403
32,19,231,3,12,1660,3603,217
3,21,387,1,12,1665,1468,115
27,1472,32,1,7,1669,1357,219
578,1473,191,2,12,1670,1908,67
1282,14,399,1,9,1671,1907,395
1354,2095,365,2,20,1672,1121,56
1,3,36,3,21,4332,2902,52
2,1,121,5,6,752,421,7
9,1,247,5,10,957,1556,54
1,7,41,1,11,974,3561,195
3,3,117,4,11,2862,2730,49
76,1,124,10,12,4327,3251,124
3,2,113,2,1658,4328,2481,145
3,13,423,1,12,4329,1406,312
2,10,426,1,13,4330,2043,310
49,2,223,1,5,919,193,152
35,3,224,74,13,920,906,71
2,1,258,2,26,921,936,241
3,1,263,1,29,922,2990,172
838,2,315,3,16,923,3342,210
1064,3,316,25,17,4322,1556,126
1260,3,271,52,19,4324,2470,185
857,4,178,65,2,4325,4119,64
1261,6,6,42,77,4185,1659,89
1262,2,2,4,1,4186,1232,9
1263,4,231,2,77,4206,112,100
1265,11,236,7,76,4207,4236,17
2,13,243,54,75,4297,2799,101
3581,1,249,9,74,4300,344,171
3657,1,256,4,73,4318,202,102
1134,2,261,1,72,4320,4147,103
1135,1,33,1,71,847,624,18
1341,2,3,1,234,864,1078,62
1333,3,47,2,447,865,2454,190
1334,5,221,1,71,1161,550,176
1,8,5,1,1,4291,2887,12
30,7,314,15,71,4292,1259,224
1,4,321,1,70,4293,502,222
1,1,166,5,69,4294,2760,141
1,4,171,6,68,3101,1368,188
2,1,324,3,67,3106,2472,147
2,1,329,2,27,3108,417,190
3,2,150,2,70,3109,2019,153
317,4,161,1,69,3584,814,200
318,1,166,117,10,4288,902,252
3,2,25,4,5,4289,1931,159
13,2,27,133,5,3098,1281,76
3783,3,12,9,93,3100,454,22
1,1,44,4,211,3572,2359,127
2,4,53,1,210,4283,737,94
3780,1,56,82,209,4284,2832,93
1,2,61,2,208,4285,542,10
1,22,68,1,207,4286,1103,11
360,5,72,133,206,1536,4120,30
7,5,75,1,213,1540,2543,128
526,1,81,2,1,1541,1817,45
11,1422,29,1,1895,1544,2213,197
13,1424,87,2,58,3525,328,178
5,1425,1,5,55,4272,1566,106
333,5,101,7,33,4278,1439,88
10,1,74,1110,27,767,3649,268
1,2,181,17,28,4265,308,119
2,1,190,1,25,4266,180,107
530,1,194,3,220,4267,3051,204
2,4005,209,1,35,4268,903,149
4,1,228,2,28,4269,2662,238
1,1,129,1,9,4270,2929,112
2591,2,47,12,10,3451,1082,47
2590,3,326,2,64,3455,179,131
3767,4,97,2423,170,3467,554,86
10,1378,123,1,169,3471,2687,154
1,2057,160,2,21,3472,676,16
2,1412,244,1,22,3480,1204,88
371,4002,249,2,3,4263,1534,251
1,3,253,1083,8,3626,1148,193
255,15,112,2,23,3671,3003,90
210,2,309,3541,72,3679,4665,252
256,1,38,3,64,3680,789,113
257,1,130,3,61,3681,267,139
1,2,131,3,1893,3682,4289,54
2,3,106,1,1831,3683,146,105
2,5,135,1095,1,3637,1931,268
2,5,518,1,2,3641,725,289
3,5,140,1,1,3642,1161,238
4,70,174,13,75,3643,631,198
1248,2,68,2,3,3644,1411,1
1250,1,126,2,3,4259,2915,1
1194,1,141,1,3,4260,4,220
1195,955,129,21,2,2308,147,2
1196,2,252,18,2,2309,136,217
1197,1,74,1,3,2547,2744,113
1,1,242,4,6,2551,2134,162
2,4,132,3,69,2620,2054,225
2,5,255,1,2,2729,629,236
1245,5,244,3,83,2732,579,297
1071,12,262,1,1703,4131,2597,38
1246,3,157,93,82,4173,1797,164
1247,1,268,2,1624,4245,774,165
1248,3988,273,3,1416,4246,2982,203
1191,4,279,1,86,4247,4159,62
1249,1,290,2,80,4255,43,165
1,2,240,1,2,4256,3164,162
2,3,311,3,26,57,516,284
3,5,314,3,4,2546,3806,142
4,18,317,2,69,4203,1453,143
5,5,259,1,13,4220,3835,155
6,1,255,23,14,4241,738,195
7,1,90,7,44,4242,1862,87
8,2,51,1,17,4243,435,84
9,2,25,2,25,3413,287,82
10,1,5,3003,25,4156,2436,68
11,3,117,17,19,4196,1475,163
11,1,122,2,20,4197,73,113
12,2,289,1,2,4201,2147,136
6,1,230,4,2,4203,2078,172
7,3,182,2,2,4204,1975,225
8,1,367,1,1,2486,1600,139
12,2,363,30,2,2565,1627,162
13,1,368,23,2,4102,531,190
14,1,370,22,3,4109,1736,138
15,1,377,2,3,4110,4292,209
16,2,179,1,10,4111,2021,178
17,3,180,5,13,4117,3965,177
18,4,179,1,16,95,3406,113
19,5,38,1,40,738,2020,108
20,1,171,1,2,747,627,39
4,5,305,1,1,748,2246,103
20,6,308,4,37,753,3095,79
21,7,159,5,112,2882,418,266
22,2672,105,46,2,3150,3730,65
23,3603,47,1,2,2443,3459,110
8,3592,92,11,11,2445,3127,35
23,3594,94,2,13,2446,598,36
24,3595,69,1,5,2461,3588,40
25,456,28,1,4,2462,1881,54
26,455,97,2,10,4094,2155,78
27,3,59,3554,1,4095,1548,110
28,1,63,7,2,3354,1309,90
29,2,101,3593,2,3355,3014,74
29,4,165,1,1,3358,165,245
30,6,162,869,54,3359,74,241
30,3,299,3213,9,3360,1831,253
31,4,265,3,48,3363,1659,4
32,2,3,1,53,4091,2313,39
33,3,302,1,21,126,1593,337
34,1,5,1,1,2434,1416,43
34,3952,68,1,2,2438,552,46
34,2,71,1,1,2459,301,88
34,3,54,1,97,3158,1696,120
34,1,62,6,52,3164,3031,157
34,2,70,1,98,3874,1663,122
1997,3653,76,1,99,728,2126,124
1998,3,81,3231,24,4072,588,142
1999,1,181,35,1,4073,1089,195
2000,2,72,1,2,4074,293,69
2001,3,163,1,2,4086,128,121
15,4,116,23,2,4087,352,96
2001,4,4,5,3,4088,311,37
2002,5,5,1,4,273,1758,19
2003,7,10,11,4,4016,2476,58
2004,8,32,1,5,4043,96,56
2005,444,33,3,156,4064,587,55
2057,5,86,2,2,4067,933,180
2366,1,114,14,1113,4069,340,111
1,1,115,2,138,4070,2912,57
2434,2937,117,2,156,205,1974,54
2435,2941,118,1,90,3980,680,59
2,2942,119,1,157,4009,399,115
2058,2943,120,43,158,4046,411,60
1,2944,121,3,159,4047,1292,61
1,5,72,1,1,4063,698,70
5,4,122,1,2,4065,424,108
2493,2,90,34,876,3344,216,66
2494,1,95,1,83,3345,1129,67
1998,3937,98,61,1,3366,942,30
2493,3938,100,24,868,3927,598,68
2494,3939,117,2,949,3946,1412,51
2495,4,45,1,2,3964,3207,69
2496,4,118,34,1075,3967,627,25
2496,1,119,1,153,3896,302,120
19,2,120,6,3,3914,2885,117
2497,4,157,2,1,3915,168,218
2498,5,161,3,2,3916,1970,345
2479,6,205,6,788,3920,518,318
2497,1,166,7,3,3921,2380,332
2498,2,173,1,4,3925,2124,244
2499,6,181,6,5,3893,1233,306
1,1,3,14,787,3897,1875,74
2273,21,186,1,6,3898,2387,239
2274,18,189,1,7,3909,614,238
1988,5,196,1,8,3910,1571,217
1,5,200,933,9,3911,1698,177
2283,5,202,1,9,3912,3700,112
2216,3009,455,1,10,263,736,542
2341,3586,25,1,4,3869,713,106
2342,3587,28,2,5,3874,776,107
2495,471,35,3,6,3876,2260,128
2471,2821,460,52,10,3893,2266,438
1,2825,464,3,11,3903,665,362
2468,2826,470,29,12,3904,1169,272
2691,2827,475,2,13,2404,1382,379
2474,2828,481,1,15,2407,3168,424
2756,2829,484,124,17,3147,4545,380
2478,472,487,1,19,3161,559,90
2757,29,498,7,21,3854,1927,401
2758,3,501,8,22,3866,822,250
2759,1,208,55,1,3867,2931,244
1,2,215,23,4,199,3435,281
1,3,4,5,5,257,1658,24
398,1391,329,25,6,682,228,296
2,3543,221,4,7,683,1373,245
2,3544,193,1,7,3846,780,2
4,3545,538,28,26,3849,2014,264
17,3546,543,335,28,3852,3195,348
3,3547,545,151,30,1405,3391,265
18,2,550,1,31,1416,2761,109
19,1,555,1,32,1417,2034,110
20,9,560,7,33,1418,54,266
78,19,564,176,34,2278,1215,112
2,7,576,211,34,3843,503,201
15,3,580,1,35,3844,335,392
1,1,588,223,35,1362,2988,141
1,1,593,1,37,2265,1417,142
2,1,596,1,40,2266,2161,479
3,8,602,1,42,2267,3206,144
4,3,703,1,44,2268,2410,145
3,1,213,24,7,3840,4004,128
4,23,706,4,46,3841,720,213
4,3,313,64,48,852,708,215
5,3,345,15,49,870,1607,237
4,1,373,14,50,2246,3953,278
6,1,67,154,58,3270,3547,7
4,1,489,66,59,3825,1697,342
5,2,492,3,60,3834,1646,274
6,3,293,2,778,3835,249,402
69,4,495,5,61,850,877,286
69,1,345,1,19,3822,3828,266
82,5,446,15,61,3823,1871,342
80,6,453,3,62,3831,2986,410
81,8,457,7,63,3832,2366,393
82,10,467,2,64,3833,471,95
16,12,475,9,65,3834,1597,201
1,13,557,86,85,596,4453,389
4,14,564,21,90,600,480,371
5,5,4,20,91,602,4119,76
6,4,567,23,147,604,4291,281
69,1727,575,27,1,3384,53,282
74,3627,10,155,20,3812,112,166
26,1,580,1,19,3813,62,116
27,8,587,15,2,1884,881,394
28,3909,593,25,92,2118,46,283
1,3910,6,2,58,2121,989,90
2,3911,229,7,1,2123,1960,91
8,10,6,4,2,2124,3035,45
1,3904,26,865,9,2125,257,129
2,3,598,1,26,2126,112,130
3,2,599,6,28,1880,526,226
3,1,427,7,57,3799,1762,384
4,2,593,4,26,3800,299,181
5,5,371,5,27,3801,2308,375
6,6,617,2,29,3802,243,299
7,8,619,3,31,3803,757,84
8,10,356,7,31,3804,52,448
2,5,132,1,26,2028,651,60
8,4,375,1,32,2237,2712,345
9,10,625,2,34,3212,1165,127
10,2,276,3,7,3246,3165,422
11,3901,280,4,31,3247,1202,196
11,3,289,5,33,3788,1900,105
5,1008,294,1,35,3789,297,104
11,2,211,2,1,1824,3526,305
27,1,227,1,47,2179,518,90
28,3,232,1,48,2230,2440,89
58,3903,267,1,15,3780,218,270
57,3903,333,1,1,3785,532,272
57,3606,336,1,50,3786,202,200
1,3607,286,56,40,3787,1006,281
6,5,438,26,63,634,1650,264
1,4,330,3,64,636,711,309
2,3,256,78,990,1766,19,393
3,1,412,27,3,1767,2568,393
9,3,2,1,2,3240,2288,83
8,2,209,7,6,3781,2755,570
1,1,440,9,49,3782,2613,438
13,2,445,2,59,208,871,213
12,10,224,1,5,538,1475,388
1,5,231,2,78,1748,1179,291
27,4,236,11,1,1761,390,359
26,1,239,8,80,2083,2306,150
561,1,243,65,6,2161,3973,285
342,2,249,3,81,3778,4475,149
343,3,255,1,82,1719,1173,148
350,14,262,66,83,1734,334,63
351,3,281,29,1,1748,769,115
352,9,283,1,1,1749,3639,167
547,3,284,4,2,3764,4238,168
2054,6,324,2,2,3775,4245,505
3839,1,9,1,4,3776,1573,213
3840,2,156,3,16,1733,3131,207
1,3,332,52,3,1734,2556,291
1,4,2,1,17,1735,1107,41
2,5,161,2,18,1736,4176,132
3,6,166,3,19,1737,1326,131
4,15,171,1,15,1738,3340,130
1,16,277,8,2,3771,3232,580
2,17,279,2,26,134,2479,164
209,978,281,2,27,547,2279,165
4,1,333,1,28,1580,4813,249
5,4,334,4,14,1723,919,250
1,3,335,3,4,1724,3374,259
2,4,336,1,5,3763,970,251
3508,973,17,2,6,3764,465,17
1819,4,197,3,1,1712,1075,49
1840,1,199,2,1,1720,2572,48
1674,1,12,1,2,1721,248,20
2,2,11,1,3,3233,1591,28
23,3,330,869,4,3246,2778,296
2,1087,179,1,3,3759,242,159
320,4,181,3,4,3761,487,158
321,1,183,13,4,1275,2058,214
322,2,331,1,4,1282,659,30
330,2,332,10,5,1288,1537,29
331,5,287,1,1784,1296,2607,366
332,6,132,1,39,1561,2417,195
333,7,139,1,39,1563,969,197
334,2827,157,124,48,3757,1862,144
322,2829,162,3,46,146,474,150
335,1,444,4,49,415,200,347
336,1072,342,5,50,418,1797,45
337,2094,289,4,51,419,1061,172
338,1,15,1,1,3752,1589,77
339,4,178,5,4,3754,1658,157
340,5,187,4,5,3755,1250,144
341,6,192,3,6,2826,298,149
1,7,178,853,36,2863,786,81
3,1079,109,1,41,3582,2938,225
3,1080,104,7,40,3583,1324,226
3,1082,134,6,26,3584,886,16
4,15,136,84,27,3585,156,15
1,20,77,1,28,3586,3290,84
1,5,9,1,1,2947,341,13
54,2822,14,1,2,2955,2523,8
2,4,68,1,27,2958,990,97
2,5,150,31,8,2981,762,231
3,2595,63,1,26,3184,195,92
55,4078,186,2,1,3579,142,176
80,958,179,1,2,3580,3226,188
73,960,180,29,3,1131,1868,150
3529,1,188,13,3,1132,4389,177
1,2,336,4,4,3159,1348,506
3540,1,334,6,5,3169,3157,505
3541,1,191,4,6,3171,308,126
3542,2,192,54,7,3172,1620,200
3617,3,194,55,8,3173,1230,194
1,4,177,1,2,179,1145,187
1,5,134,2,8,227,1973,37
2,6,108,4,9,232,4105,41
3,7,109,7,10,237,870,40
4,8,46,1,11,700,2547,94
4,2764,21,11,11,3293,2169,98
5,7,174,9,5,3575,1133,126
6,1071,180,6,11,3145,1136,150
7,11,182,3,9,3566,217,128
8,2763,183,1,13,3567,1560,155
82,2,174,1,6,3569,428,133
83,3,180,1,8,3571,2850,134
84,1,181,6,12,3572,753,161
85,5,39,118,21,3573,1109,153
86,5,210,3,25,244,1227,47
87,3,211,10,24,280,953,46
88,3,74,1,24,331,2550,139
98,1,69,2,22,334,1814,133
99,2,19,9,1,353,3041,97
100,1,22,7,1,3563,1232,141
102,5,178,3,2,3564,530,19
103,5,179,7,3,318,4293,39
104,1,34,1,1,319,483,22
90,3,42,3,1,320,2044,21
106,4,417,2,39,2773,95,166
99,1,418,1,40,2775,867,164
123,5,420,14,34,3092,1399,265
1,6,394,7,1304,3561,501,534
2,7,314,6,47,1604,1888,301
3,3,322,3,48,1681,1017,200
3,1592,325,4186,11,3554,3552,300
4,1593,210,1,50,3556,761,191
5,1597,212,3239,34,3557,2221,374
6,5,254,41,79,3558,2616,428
3,3836,280,64,49,3559,3198,453
5,1590,331,1,24,1598,507,308
43,1614,342,2,17,1599,655,179
44,1619,348,2,18,1600,4201,180
45,2,178,1,18,2993,3671,180
46,1,184,3,19,2997,2826,181
46,1,358,2,1,3000,1140,169
18,2,118,2,1,3551,1386,141
46,3,125,1,2,691,722,47
47,4,127,2,3,699,1177,142
1,5,247,6,5,700,213,321
1,2,132,22,1,1054,785,50
2,1,413,9,3,1071,546,327
2,3829,153,8,6,1096,1142,307
3,1,256,25,8,1097,2432,280
4,3,269,1,2,870,730,234
5,4,357,2754,3,935,572,238
6,5,299,4,15,994,680,295
6,6,184,1,32,1000,1688,334
14,7,319,5,26,1015,1671,146
7,2,168,2,50,3547,168,279
71,1609,324,7,7,3548,1255,273
72,16,169,1,893,65,250,287
182,6,173,1,54,955,4138,300
19,5,525,1,2,969,1214,439
76,1,391,3,2,973,1642,444
82,5,325,2,29,977,237,259
87,6,268,1,30,985,3832,198
88,8,326,3,31,3545,201,203
1,9,75,30,38,941,3644,12
2,10,194,3,39,942,1871,84
2,11,196,1,40,2782,47,85
2,4,202,5,41,2785,4059,150
3,1581,210,17,42,3541,1728,205
4,3825,126,44,31,3542,2117,114
5,1,213,1,43,3543,42,86
6,1,217,11,44,910,344,87
88,5,222,1,45,911,1786,88
114,5,226,2,46,912,637,89
123,2074,228,2638,47,913,634,90
1,2075,233,1,48,914,3610,91
2,5,239,1,49,915,3575,92
1,11,9,1,1,3538,1020,1
2,9,158,44,2,898,2078,56
3,4,87,1,2,900,718,54
4,1,173,2,1,953,200,83
5,2698,176,2,2,954,3079,170
5,2699,126,1,1,960,169,176
6,2700,67,2,37,961,1159,5
7,2701,110,9,1,3536,4069,92
8,2,65,43,2,2314,2796,33
9,3,115,5,2,2340,188,27
10,4,86,5,3,2757,1064,137
1,1,443,11,91,2758,1977,301
11,4,601,23,66,3533,1473,457
1,5,445,1,98,3534,2258,346
1,6,102,1,1,3046,2040,302
74,33,446,2,87,3048,1281,368
75,4,447,4,86,3523,1888,345
12,2,448,3,85,3524,1839,384
76,1,98,2,32,3529,416,304
75,19,15,1,76,3531,2364,2
80,2717,452,23,50,3032,2436,442
85,9,453,1,21,3509,3727,230
47,3,451,6,9,3514,2304,511
104,1,2,10,1,3515,321,49
1,3,452,27,25,3516,676,434
2,8,127,1,1,3517,1012,64
39,2,6,5,2,738,257,24
2,1,12,2,3,3498,1310,23
2,45,18,3,4,3503,1749,22
6,42,128,28,4,3504,1724,71
1,38,56,5,5,3505,468,5
16,1,132,4,6,3506,285,84
17,1,129,22,7,77,1254,67
3,2,130,7,8,709,1092,52
10,3,25,1,82,710,2410,45
7,3,34,1,83,3487,762,14
2,4,38,11,84,3489,494,13
6,5,41,1,85,3495,3179,12
8,5,46,16,86,1473,223,11
6,3792,51,1,87,3465,3286,10
7,4,56,1,88,3479,665,9
8,5,57,2,81,3480,2394,8
26,5,178,2,98,3483,4229,110
10,1,44,4,99,3485,1057,30
8,5,49,1,100,3086,1116,63
9,5,52,6,97,3088,541,31
10,4,136,2,102,3403,3314,22
89,1,182,11,103,3405,1537,21
56,2,183,2,104,3462,1980,56
59,4,96,1,90,3463,439,149
76,5,159,1,19,2437,1519,57
46,6,10,8,97,2454,1336,31
47,7,58,2,106,2455,2608,11
37,8,27,2,99,2542,538,54
1,9,28,7,14,3361,721,6
1,32,59,1,105,3364,744,10
2,3783,59,3,123,1422,2556,24
3,1,60,24,91,2238,1248,71
4,6,82,1,1,2628,548,59
5,1316,22,1,2,2648,750,19
5,1323,26,95,3,2649,1352,36
11,3472,87,1,3,3359,2736,33
12,3469,107,2,4,2625,2640,64
5,3470,94,11,5,2626,93,62
6,3471,97,3,6,3353,1643,50
7,2,14,1,3,3355,1203,33
5,3,36,1,5,3357,1970,7
44,1334,50,3,43,3358,1562,93
6,3650,48,1,44,1368,4472,95
47,3652,113,8,45,1397,3187,62
48,5,45,9,46,1405,2929,84
49,5,120,3,39,2440,1557,44
81,157,29,33,46,2492,917,24
12,162,16,1,18,3350,333,22
13,184,8,3503,46,558,2090,30
16,1,17,2,47,563,2807,42
60,1,85,1,1,3314,125,38
61,2,67,2018,1,3315,2926,61
1,540,94,4,2,3345,2890,85
91,3868,157,1,2,3346,859,128
97,3869,73,126,3,208,3269,21
97,4,80,2,4,221,73,20
8,3,87,7,5,3269,537,58
1,1,93,6,6,3287,1138,19
2,2,34,1,6,3288,3042,12
8,3,16,14,7,3292,3276,1
45,4,159,9,71,130,4290,38
105,5,161,2,72,170,413,37
19,6,44,1,76,3239,516,42
20,7,34,4,82,3252,3180,88
74,3985,67,37,87,3258,2156,15
72,5,76,4,88,3263,4341,14
9,4,32,6,1,2207,1194,34
3,14,49,101,2,2211,2078,44
27,4,37,24,2,2219,1270,19
13,152,53,16,2,2234,4387,36
1,154,127,3,3,2273,4740,65
78,156,58,8,4,2721,565,37
1,157,61,5,5,1327,1068,3
89,5,63,1,6,2674,4573,49
2,4,94,9,88,2675,3757,58
5,5,128,7,114,3226,1161,46
6,2,18,2,12,3227,4670,1
12,1,50,2,26,3228,2767,87
22,1,129,1,44,2197,702,47
11,14,130,25,49,3216,229,31
74,2,33,40,37,3218,879,48
1,3,15,1,122,3219,538,16
2,3,22,2,89,3223,112,4
3,4,4,1,1,3224,274,36
3,5,61,77,2,1878,808,47
4,6,65,1,1,1964,1939,83
78,5,32,5,2,1965,1308,37
4,5,129,1,3,1966,900,31
4,6,130,21,4,1967,2174,25
5,10,131,1,5,3211,1077,26
18,11,70,2,5,1755,2469,50
13,12,78,2,6,1897,1415,84
3,3750,82,1,7,2098,708,79
13,3751,87,1,8,3205,3402,60
104,1604,88,1,9,3208,3928,45
9,1608,163,9,10,3209,1630,117
10,1605,97,7,1,1705,506,46
11,1,101,1,11,1716,1356,28
12,2,23,3,119,1797,2271,61
13,3,8,10,1,1845,876,34
14,4,129,4,74,1853,826,60
120,7,4,2,1,1854,2643,5
3088,5,63,1,74,150,2167,65
3126,5,69,2,75,174,1241,27
3116,5,76,4,76,458,687,59
3127,6,72,1,75,562,813,64
3128,3,98,5,80,563,815,9
3129,1,77,3,10,565,532,90
3135,4,100,17,78,1811,522,50
1,1,61,1,85,1812,1257,39
3077,2,54,3,72,1833,2045,89
3078,2,72,2,104,2052,847,53
3134,2,14,21,47,2098,1896,33
3135,2,215,10,620,2099,751,152
3136,3,168,44,7,1788,794,106
3136,1,170,7,8,1801,2996,104
1,3,173,1,10,1806,282,115
2,1,38,16,1,1887,411,69
3,1,78,5,2,3198,1936,38
3,2,40,3,2,3200,2481,85
4,2,2,4,2,1726,752,1
5,1,70,1,6,1779,352,21
6,8,78,2,1,1792,1128,23
6,2,79,6,16,1793,2965,28
7,1,63,31,17,1794,3166,24
4,1,5,1,3,1795,92,9
7,2,3,5,2,1659,3322,11
8,3,105,1,6,1864,1842,88
1,4,46,2,6,1865,741,54
8,5,52,12,7,3191,931,36
9,6,53,5,8,3192,1461,37
4,1295,57,1,8,3195,2646,3
1,13,61,6,9,1771,3583,23
9,3714,66,1,10,1772,112,22
10,3125,20,1,89,2097,505,12
10,3,13,2,78,2099,3392,4
11,5,29,3,56,2100,1621,74
12,1,64,1,59,3187,1923,50
13,1,67,2,11,125,3158,55
13,4,71,1,12,496,1488,72
14,14,75,1,76,1536,3889,44
41,1,76,1,74,1549,3358,45
29,1,5,4,46,1739,1566,7
37,2,22,1,47,3185,1172,2
37,2,72,2,1,264,1360,8
38,4,26,1,1,270,2863,82
44,2,22,12,2,3178,3951,65
48,1,82,10,3,3180,1982,24
49,5,16,35,4,3181,638,80
50,1,83,12,5,3183,1776,9
51,2,64,1,5,1731,282,53
3,1,27,1,5,1732,1552,37
4,1,33,9,6,1733,2882,62
5,2,7,2,7,1747,3142,31
6,3,71,5,5,2036,3510,27
2,4,18,2,6,3172,2584,38
8,5,22,1,47,2035,1900,1
9,6,76,1,48,2037,451,10
13,7,49,2,12,2040,503,20
10,8,37,4,13,2041,1958,7
430,9,116,54,16,2055,756,66
16,1,122,9,8,3170,2257,120
15,2,99,4,59,601,628,65
17,3,141,54,60,613,980,36
4,3702,18,1,1,3163,3587,14
1,14,51,12,1,3165,2939,63
2,1,53,1,2,3166,3111,35
3,1,40,2,8,3167,1685,25
1,5,40,24,44,141,2314,44
4,4,19,5,19,144,4215,37
6,1,29,2,20,154,1261,8
6,2,97,1,9,1708,1983,61
5,1,35,3,3,2030,57,24
7,4,100,1,12,2080,271,27
8,4,110,1,27,120,997,34
7,1,47,13,13,484,1507,57
8,4,40,2,1,1674,1073,49
21,4,46,4,1,1707,1706,74
5,4,58,3,2,1709,690,22
7,1,33,1,5,1716,2438,4
8,2,36,2,6,2108,172,21
23,3,30,2,21,2110,368,13
10,3565,65,1,11,2130,2374,69
11,3566,27,27,13,2135,602,16
2,2,10,5,1,3153,2878,11
12,3566,1,1,2,3158,571,1
13,3567,12,2,3,120,2054,10
14,3568,7,15,3,152,1986,3
36,3569,9,3,4,461,2206,1
51,3570,8,1,4,1703,599,7
52,1,8,3,4,2104,347,5
49,2,9,2,5,2171,2060,3
53,3,6,1,17,1677,2264,5
54,1251,2,1,12,1690,2018,2
9,3681,67,3,3,1834,573,40
26,3682,250,2,15,1878,812,127
3,3683,257,6,17,1936,850,149
15,1319,261,56,18,3150,1823,76
27,4,83,9,19,1129,1143,215
16,3,5,1,20,1132,259,10
17,1,155,21,21,1134,228,55
18,2,95,28,7,1157,1295,145
19,3,276,3,9,1163,802,136
42,4,99,1,46,1164,503,50
1,5,105,1,36,92,1679,97
3,6,107,1,47,410,3095,98
4,755,112,3,48,430,1212,99
5,3684,116,11,49,552,122,100
33,5,56,8,55,1496,1090,122
34,4,88,4,35,3147,1849,203
1570,5,99,5,31,94,1207,216
1610,5,1,1,8,334,566,288
1611,6,108,2,1,352,3209,205
30,1,121,6,6,353,338,172
1,3,329,4,5,357,1124,45
12,5,164,15,54,3145,566,36
11,8,168,87,55,326,1082,35
1,3,175,2,56,329,838,34
2,3686,94,30,56,337,2447,124
12,4,13,12,1,338,759,12
15,2,22,1,2,339,308,24
15,1,17,2,3,3143,1462,26
42,2784,12,11,3,2857,1690,17
